-0.079050	-0.079050	-0.079050	-0.079050	-0.111390	-0.114880	-0.169920	-0.203710	-0.202580	-0.196740	-0.234780	-0.228580	-0.230360	-0.147590	-0.217650	-0.177920	-0.237950	-0.230650	-0.216320	-0.229500	-0.194530	-0.226710	-0.226990	-0.236910	-0.237250	-0.192260	-0.278530	-0.183940	-0.252580	-0.238150	-0.183380	-0.264090	-0.228010	-0.246220	-0.186920	-0.215950	-0.188730	-0.307920	-0.207950	-0.207720	-0.213750	-0.189750	-0.248740	-0.213370	-0.181180	-0.239950	-0.234420	-0.238220	-0.208100	-0.187400	-0.282170	-0.259490	-0.322000	-0.273940	-0.198100	-0.255850	-0.260880	-0.215010	-0.216850	-0.247320	-0.289200	-0.199620	-0.255520	-0.291520	-0.263920	-0.173950	-0.203490	-0.259980	-0.244020	-0.237890	-0.105250	-0.262500	-0.286610	-0.265220	-0.319600	-0.244110	-0.298200	-0.269040	-0.296350	-0.261900	-0.242410	-0.243950	-0.247770	-0.241870	-0.280260	-0.190420	-0.187770	-0.220710	-0.194060	-0.287500	-0.272500	-0.265980	-0.232340	-0.292140	-0.280150	-0.273250	-0.238200	-0.249330	-0.177840	-0.160200	-0.214960	-0.266230	-0.214950	-0.199490	-0.264730	-0.308980	-0.227100	-0.251950	-0.222340
-0.129010	-0.129010	-0.129010	-0.129020	-0.096530	-0.087700	-0.054240	-0.039980	-0.059610	-0.068700	-0.041720	-0.056650	-0.078600	-0.137980	-0.061730	-0.094230	-0.066480	-0.059460	-0.045610	-0.050660	-0.084210	-0.064010	-0.059900	-0.067610	-0.043320	-0.041900	0.022840	-0.024090	-0.023590	-0.006450	-0.079810	-0.029100	-0.035730	0.026690	-0.073710	-0.046960	-0.078060	0.066470	-0.079220	-0.031000	0.008790	-0.084050	-0.016680	-0.024790	-0.070900	0.001350	-0.028190	-0.018280	-0.071300	-0.080420	0.004370	0.006840	0.102000	0.007520	-0.014400	-0.034020	0.090520	-0.054370	-0.088310	0.014380	-0.013110	-0.001280	-0.004200	0.002150	-0.000330	-0.045620	-0.033530	-0.052160	0.009820	-0.050700	-0.157570	-0.006250	0.037680	-0.023840	0.064800	-0.053180	-0.024900	-0.085860	-0.015350	-0.049700	-0.066970	-0.089180	-0.078850	-0.086120	-0.046150	-0.136110	-0.143160	-0.135230	-0.091380	0.065080	-0.018570	0.006350	0.026560	0.027210	-0.003720	0.008350	-0.035380	0.003970	-0.068050	-0.109610	0.006690	0.007910	-0.093460	-0.110190	0.027270	0.052230	0.033760	0.079310	-0.057920
-0.077380	-0.077380	-0.077380	-0.077380	-0.100610	-0.124640	-0.154460	-0.181610	-0.152460	-0.189680	-0.155010	-0.184400	-0.147890	-0.169170	-0.170660	-0.194280	-0.118340	-0.162180	-0.179740	-0.156470	-0.149280	-0.149780	-0.138510	-0.116450	-0.117050	-0.110440	-0.142030	-0.151970	-0.106390	-0.095430	0.017080	0.046250	-0.079340	-0.148990	-0.098990	-0.139880	-0.131450	-0.151510	-0.085380	-0.163240	-0.220260	-0.057920	-0.183350	-0.127280	-0.125680	-0.106330	-0.068430	-0.084000	-0.053960	-0.054420	-0.140480	-0.203490	-0.240470	-0.104400	-0.050880	0.031000	-0.204150	-0.083590	-0.067650	-0.200310	-0.085650	-0.114830	-0.156360	-0.171420	-0.188950	-0.134300	-0.159780	-0.085660	-0.245880	-0.145230	-0.136960	-0.219540	-0.197110	-0.029520	-0.107290	-0.071540	-0.148950	-0.109100	-0.185720	-0.188660	-0.148650	-0.163680	-0.141230	-0.156610	-0.140860	-0.095540	-0.107820	-0.047240	0.010070	-0.136300	-0.186910	-0.246470	-0.198610	-0.282310	-0.204070	-0.224750	-0.173710	-0.179630	-0.094080	-0.087170	-0.093240	-0.033570	0.049190	-0.142940	-0.139020	-0.127800	-0.203350	-0.201650	-0.090860
0.323430	0.868610	1.502720	2.201320	3.090730	3.773780	4.657410	4.891620	4.998980	4.569140	3.384970	2.563340	2.005130	1.563720	0.563840	0.252350	-0.252160	-0.252390	-0.428660	-0.970440	-1.013050	-0.526960	0.157900	0.265140	0.400350	0.553600	0.298010	0.653490	0.496400	0.454080	0.102710	-0.247020	-0.535540	-0.612780	-0.670850	-1.175120	-0.853970	-0.828950	-0.488490	-0.498470	-0.505250	-0.038310	0.396110	0.739820	0.209710	-0.237200	-0.494940	0.111580	-0.178890	-0.363950	0.420280	0.862320	1.208280	0.709990	-0.127210	-0.898910	-0.642010	-1.208180	-1.408140	-1.082960	-0.594600	-0.101600	0.385390	0.235160	0.506990	0.194090	0.674190	2.534770	3.823640	5.642440	8.754650	10.983790	12.067590	12.510410	10.329110	7.946630	6.185280	3.284180	0.751330	-0.534400	-1.537220	-2.289320	-3.118220	-4.997080	-6.715290	-8.237400	-8.992920	-8.045710	-7.104500	-5.366370	-4.011330	-3.173660	-2.992030	-2.577200	-3.080840	-3.537340	-2.572850	-1.145940	-0.063920	1.248510	1.201330	0.735800	0.469680	-0.236890	-0.542850	-0.485260	-0.019890	-0.158000	0.647750
-0.452530	-0.924090	-1.316150	-1.539840	-1.800510	-1.753510	-1.676800	-1.083760	-0.604230	0.045150	0.468140	0.505590	0.241170	0.181680	0.004790	-0.346100	-0.342280	-0.567150	-0.221050	0.096010	0.170670	-0.116660	-0.133290	-0.202210	-0.362460	-0.532150	-0.366680	-0.380010	-0.235470	-0.170250	0.043600	-0.009430	0.172410	-0.167630	-0.384250	-0.187610	-0.230560	-0.055510	0.047110	0.191270	0.092790	0.228270	-0.142190	-0.409790	-0.309160	-0.164050	-0.056740	-0.307960	-0.280040	-0.305990	-0.364030	-0.232380	-0.501570	-0.251300	0.172020	0.418130	0.221460	0.274980	0.195490	0.172890	0.266610	-0.080800	-0.237930	-0.156860	-0.413210	-0.244700	0.009580	-0.139280	0.026190	0.074390	-0.436640	-0.435720	-0.525120	-0.876720	-0.392500	0.137940	0.236970	0.503310	0.555730	0.381870	0.454440	0.226440	0.094970	0.278250	0.245220	0.105510	-0.212260	-1.010930	-1.237880	-1.522330	-1.444850	-0.914980	-0.091970	0.293600	0.972160	1.193240	1.082050	0.624650	0.302410	0.323380	0.069260	-0.037830	-0.183960	-0.024290	-0.279960	-0.396030	-0.768950	-0.768970	-0.479280
0.444640	1.056100	1.530860	1.928480	2.258560	2.480770	2.764940	2.303760	1.862780	1.070060	0.566250	0.074700	0.153170	-0.135180	-0.320820	-0.039290	-0.097200	0.307530	-0.119400	-0.476220	-0.782970	-0.324160	-0.155980	-0.148810	-0.067900	-0.126750	-0.099820	0.119820	-0.225420	-0.063760	-0.093560	-0.011280	0.006650	0.259140	0.361850	0.276190	0.149430	-0.319140	-0.398610	-0.611400	-0.673700	-0.802640	-0.562210	-0.135910	0.312450	0.090460	0.196340	0.290990	0.308420	0.339250	0.197790	-0.152350	0.089810	0.253480	-0.229480	-0.444080	-0.434530	-0.375600	-0.316010	-0.294950	-0.474490	-0.338120	-0.032590	-0.052570	0.265220	0.046670	0.136750	0.222760	-0.059500	-0.201960	0.048340	-0.011710	0.002600	0.616670	0.439410	0.452340	0.373660	0.075070	-0.094330	0.089100	-0.239270	-0.025740	0.102060	-0.006680	-0.270420	-0.588460	-0.739130	-0.620630	-0.607660	-0.608810	0.110210	0.460550	0.485510	0.409600	0.229350	0.236060	0.023570	0.000400	-0.244470	-0.687580	-0.333000	-0.081760	0.006230	-0.082890	0.056960	0.162000	0.442410	0.417980	-0.214580
-0.637540	-1.225700	-1.501130	-1.756450	-1.807250	-2.097250	-2.522500	-2.292160	-1.993560	-1.484540	-1.416990	-0.837410	-0.728570	-0.104460	0.278790	0.022230	-0.084020	-0.636390	-0.193890	-0.091620	0.192950	-0.304370	-0.425910	-0.093740	0.075430	0.443900	0.221580	0.271570	0.832490	0.436110	0.101790	-0.220920	-0.459980	-0.624000	-0.730120	-0.955870	-0.494210	0.217650	0.297130	0.512180	0.670500	0.956400	0.890790	0.205100	-0.681490	-0.475030	-0.696330	-0.718320	-0.694720	-0.733170	-0.004690	0.743320	0.446970	-0.081460	0.132520	0.243450	0.057500	-0.159010	-0.311430	-0.161200	0.171310	0.343150	0.145860	0.040260	-0.151620	-0.170530	-0.725310	-0.825930	-0.489220	-0.438990	-0.201740	0.254620	0.572240	0.183960	0.072180	-0.566470	-0.555370	-0.518710	-0.467200	-0.772610	-0.161980	-0.238680	-0.284020	-0.211150	0.035050	0.536870	0.393450	0.466750	0.544000	0.696290	-0.094850	-0.825460	-0.926770	-0.449010	-0.302210	-0.742160	-0.318000	0.305580	0.595530	0.736860	0.216460	-0.067440	0.001520	0.026470	-0.109880	-0.002500	0.087470	0.309680	0.522000
0.453050	0.935260	0.933330	0.850500	0.452280	0.435270	0.416490	0.147560	-0.180640	-0.060550	0.464700	0.468740	0.409460	-0.161570	-0.359330	-0.066020	0.266170	0.629890	0.414480	0.511660	0.517840	0.804880	0.685450	-0.122850	-0.528540	-0.840550	-0.569240	-0.937240	-1.440960	-0.952350	-0.300450	0.376310	0.604090	0.553200	0.785010	1.070440	0.381730	-0.257750	-0.362310	-0.524400	-0.507710	-0.903960	-0.934640	-0.090460	0.637220	0.452770	0.630120	0.537620	0.395840	0.603710	-0.515710	-1.592350	-1.261560	-0.611780	-0.392610	-0.356980	0.131080	0.351150	0.754910	0.392810	-0.143620	-0.557040	-0.492720	-0.292880	-0.235990	0.225410	0.662130	0.933480	0.550350	0.415030	-0.214080	-0.909710	-1.409170	-1.348290	-1.144030	-0.519390	-0.327010	0.175300	0.191900	0.551730	-0.043770	0.041710	0.136700	0.048490	0.242160	-0.259440	0.666000	0.820640	0.671700	0.451300	0.570460	0.922670	0.440910	-0.339060	-0.874410	-0.147310	-0.563790	-1.400990	-1.383510	-0.983440	-0.322450	-0.109980	-0.173240	-0.172310	0.073170	-0.266550	-0.630980	-1.047320	-0.661970
-0.508150	-0.869550	-0.675950	-0.321360	0.286200	0.670190	1.243890	1.618280	1.967500	1.250040	0.464570	-0.144090	-0.199600	-0.012610	0.094680	-0.013070	-0.302470	-0.273590	-0.549830	-0.562020	-0.724610	-0.845910	-0.760300	0.074260	0.543040	0.476840	0.071670	-0.075830	0.166050	-0.004030	-0.471760	-0.916220	-0.728160	-0.089560	-0.103210	-0.235500	0.109360	0.232400	0.137400	0.088700	-0.218100	-0.095490	-0.030590	-0.702710	-0.768600	-0.402180	-0.416160	0.035470	0.244870	-0.149530	0.194930	0.774730	0.483490	-0.016150	-0.255080	-0.045130	-0.170750	0.004440	-0.266450	0.021620	0.271140	0.700390	0.233310	-0.069940	0.068700	-0.618700	-0.307280	-0.592380	0.029740	-0.014460	0.574830	0.814900	0.922130	0.854680	0.611610	0.607800	0.365380	0.048980	-0.107530	-0.249150	-0.034520	-0.296540	-0.683400	-0.884060	-1.249920	-0.653330	-1.227870	-0.961440	-0.317850	-0.048460	0.088010	-0.188760	-0.213960	-0.115070	0.210000	-0.289590	0.132640	0.705010	0.696510	0.671670	0.033890	-0.129120	-0.175320	-0.192810	-0.186910	0.266440	0.379850	0.641270	0.642740
0.238800	0.546560	0.477520	0.379830	0.067430	-0.050680	-0.399290	-0.505940	-0.711530	-0.151290	0.208820	0.532000	0.332580	0.266870	-0.178070	-0.502370	-0.456550	-0.804700	-0.495510	-0.746780	-0.691360	-0.778390	-0.380540	-0.828700	-1.109470	-0.598910	-0.368700	0.212410	0.327750	0.327230	0.451070	0.783460	0.500420	-0.223780	-0.366670	-0.691370	-0.673600	-0.481720	-0.061130	-0.036860	0.576750	0.750360	0.567130	0.651720	0.058490	-0.394050	-0.420770	-0.498580	-0.519900	-0.124920	0.236060	-0.156810	-0.157320	-0.113900	-0.138230	-0.102140	-0.113040	-0.284780	-0.021690	-0.067910	-0.265920	-0.516990	0.036760	0.287930	0.377090	0.692440	-0.180490	0.275640	-0.707370	-0.920540	-1.164450	-0.750700	-0.146570	0.328720	0.686520	0.501310	1.093010	0.735800	0.373060	-0.041440	-0.178680	-0.191690	-0.065540	0.065620	0.148110	-0.478980	-0.331940	-0.462520	-0.931270	-0.645250	-0.330710	0.029460	0.537990	1.094070	0.618180	0.177290	-0.281880	-0.720220	-1.068430	-0.967940	-0.389930	-0.088050	0.574920	0.752890	0.246230	-0.308070	-0.366480	-0.782050	-1.131270
-0.250010	-0.460800	-0.300620	0.006670	0.337360	0.640090	0.807060	0.782610	0.817360	0.388240	-0.228720	-0.553620	-0.499110	-0.627340	-0.407040	-0.215120	-0.217390	0.215130	0.137070	0.118380	-0.075950	-0.317160	-0.948320	-1.131640	-0.859010	-1.304100	-0.933490	-0.861670	-0.632420	-0.326520	0.043760	-0.048950	0.395530	0.764570	0.895730	1.076150	0.614400	0.239710	-0.319710	-0.503810	-1.097210	-1.225540	-1.408640	-1.098480	-0.064960	0.118020	0.474310	0.307500	0.094180	0.045190	-0.769960	-0.662840	-0.931180	-0.129880	0.424000	0.687840	0.534440	0.231030	0.236710	0.166840	0.236880	-0.273370	-0.649440	-0.266450	-0.157860	-0.124220	0.636170	0.340820	1.015080	0.485350	-0.320880	-1.192850	-1.548640	-1.287660	-1.103090	-0.098480	0.065040	1.077920	1.157420	1.081020	0.499080	0.434510	0.532180	0.358010	-0.017690	-0.475060	-0.298050	-0.143820	0.068650	-0.138710	0.089900	0.335840	0.275940	-0.356510	-0.650870	0.027980	-0.112630	-0.581570	-0.147430	-0.107370	-0.349700	-0.379420	-0.993130	-1.343250	-0.186410	0.316930	0.291420	0.865040	1.358990
-0.026210	0.136830	0.124680	0.108180	-0.006620	0.038950	0.266200	0.436470	0.370750	0.229390	0.614060	0.559760	0.368470	0.368550	0.322770	0.204090	0.242750	-0.104530	-0.551590	-0.528530	-0.361500	-0.396410	-0.060820	0.413870	0.372160	0.639310	-0.342230	-1.403310	-1.305630	-1.102940	-0.923990	-0.345000	0.126750	0.587130	0.815790	0.353060	0.084300	-0.048860	0.403280	0.405910	1.039120	0.897520	0.586250	-0.237580	-0.946480	-0.732090	-1.081680	-0.473860	0.174250	0.356140	0.445260	-0.439050	-0.234810	-0.959750	-1.094610	-0.325140	-0.244350	0.698340	1.148830	1.145340	0.472660	1.238840	0.772100	0.290640	0.686810	-0.017670	-0.183810	0.336880	-0.133630	-1.108740	-0.864260	-0.768450	-0.629050	-0.635010	-0.448900	-0.031890	0.915870	0.868440	0.163320	-0.247540	-0.408410	-1.043500	-1.770060	-2.065000	-1.600400	-0.684480	-0.085540	1.468750	2.509050	3.545890	2.999420	2.075620	0.702940	0.109320	-0.948880	-2.298320	-2.198830	-2.218650	-2.255640	-1.289540	-0.887750	-0.648950	0.613150	1.306580	0.740640	0.385610	-0.237630	-1.343410	-1.142370
