-0.067890	-0.067890	-0.067890	-0.067890	-0.073080	-0.119350	-0.049200	-0.100560	-0.086060	-0.160880	-0.068140	-0.132280	-0.127710	-0.072830	-0.068980	-0.073780	0.002980	-0.174500	-0.161520	-0.116640	0.001370	-0.029930	-0.152270	-0.028850	-0.098840	-0.094780	-0.100270	-0.069940	-0.082980	-0.031640	-0.028830	0.005750	-0.112370	-0.320340	-0.249960	-0.281940	-0.258170	-0.231200	-0.207810	-0.158860	-0.160520	-0.144940	-0.180420	-0.219470	-0.165560	-0.026940	-0.028350	-0.041930	-0.096670	-0.002250	-0.020190	-0.131620	-0.034380	-0.037220	-0.024940	-0.145160	-0.010770	-0.096480	-0.044510	0.012770	-0.056420	-0.119760	-0.070740	-0.060670	-0.025740	-0.027210	-0.039670	-0.097190	-0.018130	-0.059740	-0.016820	-0.039180	-0.000790	-0.084660	-0.061870	0.042690	-0.036500	-0.050490	-0.118220	-0.012880	-0.113530	-0.017750	-0.031660	-0.109320	0.040680	-0.024070	-0.084600	0.022240	-0.022870	-0.057470	-0.019820	-0.097540	-0.042090	-0.072010
-0.117160	-0.117160	-0.117160	-0.117160	-0.028370	-0.014430	-0.111430	-0.065370	-0.068800	0.000390	-0.088820	-0.045890	-0.006160	-0.075650	-0.072660	-0.055840	-0.170060	0.040390	0.027440	-0.034420	-0.122520	-0.064870	-0.024540	-0.123800	-0.036070	-0.126770	-0.074040	-0.050080	-0.072690	-0.102420	-0.104080	-0.107110	0.010280	0.091870	0.004550	0.027750	0.006750	0.001390	-0.025410	-0.056620	-0.092140	-0.111310	-0.083000	-0.011690	-0.021030	-0.121450	-0.123000	-0.130670	-0.074580	-0.148110	-0.150320	-0.071590	-0.138590	-0.061090	-0.101610	-0.025660	-0.107190	-0.036380	-0.085080	-0.099090	-0.056650	-0.000520	-0.011650	-0.093280	-0.103450	-0.124950	-0.131630	0.006970	-0.140170	-0.041590	-0.094870	-0.124030	-0.128750	-0.058830	-0.044780	-0.165740	-0.120310	-0.045440	0.022300	-0.166850	-0.073640	-0.092470	-0.133590	-0.025570	-0.152630	-0.104280	-0.095130	-0.124610	-0.119950	-0.047570	-0.108190	-0.046750	-0.095110	-0.057000
-0.066240	-0.066240	-0.066240	-0.066240	-0.138810	-0.141850	-0.038750	-0.154120	-0.165790	-0.200500	-0.086540	-0.140150	-0.206730	-0.125670	-0.095580	-0.151870	-0.063460	-0.226210	-0.225020	-0.251020	-0.091440	-0.059500	-0.141260	-0.063590	-0.074330	-0.091910	-0.140230	-0.151390	-0.107780	-0.016640	-0.039890	-0.060990	-0.154270	-0.166250	-0.133680	-0.148880	-0.121340	-0.160100	-0.154710	-0.155760	-0.103060	-0.085000	-0.101170	-0.097220	-0.110290	-0.058320	-0.131450	-0.164990	-0.189090	0.005750	-0.003900	-0.109540	-0.076090	-0.185620	-0.107290	-0.126940	-0.103000	-0.200530	-0.148280	-0.143540	-0.123960	-0.188400	-0.130360	-0.128420	0.008110	-0.009100	-0.055330	-0.143270	0.022220	-0.167120	-0.153320	-0.037180	0.010320	-0.112590	-0.142850	-0.110150	-0.048650	-0.156000	-0.233300	-0.059070	-0.113460	-0.054090	-0.059480	-0.156050	-0.119520	-0.087740	-0.045310	-0.030940	-0.039170	-0.096560	-0.019220	-0.101860	-0.173170	-0.267280
2.590530	4.725630	5.980710	6.719020	6.519790	6.159590	4.833430	3.025330	0.073390	-0.280340	-0.360050	-0.613650	-0.735160	-1.151880	-0.791910	-0.833280	0.009770	-0.128640	-0.616250	-0.539540	-0.600350	-0.545290	-0.699410	-0.540130	-0.593300	0.895530	3.356610	4.927200	6.132530	7.611250	8.604860	8.803670	8.234850	5.927760	3.806710	2.924420	1.508970	-0.450460	-1.657890	-3.121170	-4.827430	-5.993030	-6.697000	-6.336110	-5.330580	-4.117700	-3.308740	-2.649040	-2.475160	-2.906780	-3.632010	-3.680500	-2.876090	-1.970810	-0.792750	-0.212750	-0.127710	-0.180850	0.113920	-0.155090	-0.091190	0.205290	0.127840	0.135400	0.137710	-0.083420	-0.118860	0.260430	0.047990	0.036590	0.112600	-0.194600	0.058140	0.093680	0.279610	0.002740	-0.099480	-0.205810	-0.384430	-0.575360	-0.823150	-0.474320	-0.209770	0.142040	-0.028540	0.126930	0.856580	0.770240	0.523440	0.533500	0.589420	0.671110	0.497870	0.111000
-1.007030	-1.874120	-2.323090	-2.582540	-2.619450	-2.562610	-2.091480	-1.464910	-0.250230	-0.024100	0.055830	0.238210	0.336150	0.495090	0.199520	0.134110	-0.368710	-0.068980	0.234560	0.168350	0.287850	0.168550	0.435100	0.244300	0.046340	-0.684120	-1.960820	-2.585970	-1.929400	-0.959320	-0.216920	0.640910	1.158700	2.053210	2.471140	1.364220	0.203910	0.335940	0.474530	0.603480	0.417350	-0.268540	-0.845690	-1.596810	-2.267830	-2.411120	-1.922800	-1.146520	0.030630	1.053080	1.857620	1.814810	1.409300	0.823890	0.141240	-0.287900	-0.396550	-0.337660	-0.298520	0.034410	0.071020	-0.005850	-0.060530	0.082540	-0.065100	0.012630	-0.105480	-0.435300	-0.460170	-0.215070	-0.146390	-0.099680	-0.050350	-0.005190	-0.156200	-0.020260	0.006020	-0.077360	-0.056120	0.179800	0.307980	0.114600	0.099350	-0.119510	-0.039070	-0.053610	-0.326260	-0.578970	-0.437260	-0.611420	-0.770870	-0.860750	-0.749580	-0.466110
0.867350	1.835610	2.352940	2.549960	2.564370	2.507920	2.002060	1.380560	0.179170	-0.056060	-0.014590	0.094240	-0.039000	-0.106980	0.135480	0.165840	0.060330	-0.179880	-0.319670	-0.246940	-0.208240	-0.157500	-0.146320	0.233380	0.598540	0.281530	0.055360	-0.500210	-0.479680	-0.675670	-0.513160	-0.406490	0.255040	0.641230	0.801810	1.054200	0.568430	0.183180	-0.192860	-0.251330	-0.412570	-0.304630	-0.748840	-0.937800	-0.653430	-0.575650	-0.452310	-0.167380	0.074120	0.244540	0.345340	0.146010	-0.312080	-0.337470	-0.207360	-0.049160	0.150840	0.137430	0.006310	-0.057930	0.011140	-0.169980	-0.215050	-0.218900	-0.059720	-0.106990	-0.080800	0.044390	0.041990	-0.064370	0.005400	-0.042640	-0.083160	-0.158180	-0.148720	-0.274300	-0.030570	0.152630	0.160490	0.080500	-0.039250	0.271900	0.015980	0.062420	-0.097600	-0.093950	-0.070720	-0.076800	-0.297390	-0.114720	0.345420	0.436660	0.524360	0.524400
-0.697560	-1.472650	-1.982820	-2.137250	-2.358440	-2.520540	-2.165270	-1.624000	-0.641580	-0.358540	-0.148450	-0.350670	-0.064690	-0.040140	-0.256550	-0.335740	0.246490	0.184920	-0.161640	-0.049900	-0.235850	-0.207970	-0.371600	-0.736200	-1.086360	0.130620	1.138930	1.885910	1.628730	1.432400	0.798830	0.273590	-0.843610	-1.976310	-2.307900	-2.001140	-0.858920	-0.392690	0.060900	-0.219510	0.055140	0.192120	0.812900	1.496300	1.227680	1.354710	1.141240	0.623120	-0.291960	-0.896770	-1.468170	-1.238900	-0.368570	-0.226220	-0.114680	-0.003280	-0.166450	-0.347420	-0.043380	-0.239930	-0.260190	0.010310	0.183680	0.091500	0.005030	0.093520	0.117830	0.200420	0.083520	-0.016060	-0.236340	-0.282670	-0.128890	-0.072790	0.099960	0.186790	-0.189810	-0.291600	-0.335540	-0.449420	-0.393180	-0.635010	-0.129580	0.086140	0.068820	0.073860	0.060710	0.273620	0.419900	0.244200	-0.351290	-0.334980	-0.432910	-0.644620
0.250580	0.607580	0.893080	1.057420	1.440980	1.812060	1.696780	1.410810	0.786970	0.569270	0.004180	0.020640	-0.341610	-0.549780	-0.296560	-0.247330	-0.369060	-0.215690	0.309100	0.001430	0.100640	0.035480	0.089260	0.360720	0.525690	-0.105170	-0.224790	0.039560	-0.384530	-1.192000	-1.396670	-1.578480	-1.287400	-0.597170	-0.442420	0.111980	0.454920	0.292310	-0.173790	0.116770	-0.123190	0.112080	0.455200	0.360030	1.189120	1.052830	0.790030	0.371350	0.280990	-0.334780	-0.349300	-0.475950	-0.627580	-0.221390	0.073510	0.059750	0.071000	0.459270	-0.083900	0.148090	-0.146550	-0.075350	-0.290260	-0.245780	-0.255510	-0.569990	-0.493210	-0.543530	-0.078350	0.147330	0.332170	0.431780	0.179530	0.025810	-0.368510	-0.378190	-0.017260	-0.035230	0.070660	0.228880	0.234910	0.402710	-0.206340	-0.637500	-0.293320	-0.209490	0.015680	-0.169920	-0.134470	0.001550	0.449590	0.300010	0.113130	0.302440
-0.121550	-0.091180	0.133550	0.112470	-0.080790	-0.450020	-0.512720	-0.569380	-0.591830	-0.765190	-0.362160	-0.303890	0.105800	0.461240	0.156650	0.339860	-0.084660	-0.478980	-0.809040	-0.307720	-0.361950	0.011950	0.034580	-0.128870	0.134050	-0.145900	-0.895560	-1.433870	-0.781290	0.624370	1.528220	1.969520	2.300920	2.231780	2.048480	0.880150	-0.197310	-0.604430	-0.300610	-0.342140	-0.282920	-0.719430	-1.284750	-1.457960	-2.445190	-2.297380	-1.883430	-1.093110	-0.303270	0.768890	1.094070	1.251750	0.775230	-0.008400	-0.507040	-0.652490	-0.457490	-0.881530	-0.544000	-0.483770	0.091550	-0.008850	0.321430	0.087240	0.192670	0.695060	0.598210	0.455850	-0.041480	-0.302800	-0.452030	-0.384010	-0.397840	-0.291950	0.043790	0.233210	0.107920	0.300470	0.389700	0.016450	-0.093680	-0.146920	0.130780	0.387140	-0.038560	-0.287650	-0.538260	-0.331330	-0.535930	-0.417380	-0.406710	-0.125440	0.299230	0.210670
-0.109760	-0.343340	-0.949910	-0.856810	-0.932240	-0.677170	-0.692390	-0.345620	0.049500	0.476260	0.285330	0.157220	0.038200	-0.310390	0.058690	-0.264310	0.287890	0.513670	0.404370	-0.125620	-0.189800	-0.591570	-0.346220	-0.110920	-0.321580	0.144120	0.414210	0.192840	0.088690	-0.585110	-0.947300	-0.219210	0.037820	0.230480	0.399650	0.766540	0.602560	0.636740	0.212830	-0.329090	-0.539170	-0.447610	-0.190180	-0.071080	0.572600	0.219900	0.331170	0.187270	-0.132930	-0.720270	-0.958840	-1.078170	-0.496000	0.336050	0.392870	0.611700	0.278600	0.632360	0.559930	0.492370	-0.278070	-0.521860	-0.651650	-0.203430	-0.260650	-0.730260	-0.553680	-0.476140	-0.004270	0.173090	0.242270	0.097610	0.109530	-0.036500	-0.157060	-0.372480	-0.506270	-0.770060	-0.904540	-0.318760	0.148200	-0.063730	0.061450	-0.084170	0.194880	0.564330	0.330470	0.090760	0.407890	0.546210	0.403520	0.423160	-0.022740	0.029130
-0.294110	-0.307700	0.147820	0.146670	0.246160	0.013020	0.242360	0.251330	0.134490	-0.348630	-0.248820	-0.185910	0.184750	0.518760	0.044030	0.284850	0.284970	-0.298170	-0.109980	0.257470	-0.139950	0.651370	0.467410	0.082300	0.228340	0.381000	0.371970	0.557400	-0.249470	-1.135590	-0.894470	-1.785630	-2.102040	-1.876630	-1.346690	-0.221040	0.854610	0.813600	0.568650	0.503430	0.162840	0.001950	-0.202610	-0.037240	-0.240780	0.569480	0.642960	0.961790	0.882880	0.589030	0.437850	0.207300	-0.024240	-0.837120	-0.779460	-1.143930	-0.645320	-0.856500	-1.245230	-0.916880	-0.210090	0.505630	0.698390	0.273730	0.244310	0.428940	0.198890	0.071520	-0.110090	-0.155610	-0.321430	-0.018260	0.152320	0.001240	-0.454710	0.121410	0.942550	1.027190	1.257260	0.373520	-0.119370	0.442320	-0.149220	-0.682990	-0.730570	-0.959390	-0.876930	-0.601200	-0.671520	-0.704290	-0.253660	-0.147340	0.242670	0.361390
0.331070	0.407950	0.243390	0.715340	0.703510	0.698080	0.315890	0.014570	-0.145410	0.125170	-0.167750	-0.447640	-0.142650	-0.280470	-0.184780	-0.282600	-0.407330	-0.634620	-0.859220	-0.926640	-1.018960	-1.003160	-0.546920	-0.213900	0.083280	0.042390	0.092330	0.488060	0.727630	0.678460	0.479350	1.160850	1.365740	1.098560	0.306290	-0.160650	-0.305770	-0.737920	-1.138950	-1.548450	-1.507110	-1.133620	0.016230	0.791080	1.437230	0.909130	0.958880	0.172570	-0.424900	-0.921950	-1.343170	-1.144900	-0.704660	0.280660	0.160340	0.740040	0.133530	0.162840	0.403460	0.479820	-0.397840	-1.042700	-0.765370	-0.568630	-0.305240	-0.092820	0.350380	0.214780	0.594010	0.426530	0.354330	0.529840	-0.182330	-0.339670	-0.095170	-0.116340	-0.913020	-1.019050	-1.059160	-0.634010	0.545110	-0.144440	0.230030	0.189170	0.258950	0.257860	-0.200020	-0.424510	-0.058770	1.035160	1.198650	1.515710	1.343660	1.247610
-0.461150	-0.553600	-0.607730	-0.562070	-0.521080	-0.304950	-0.179430	0.280540	0.402780	-0.007370	-0.100460	-0.310840	-0.313970	-0.099910	0.162780	0.205930	0.385170	0.048790	0.319890	0.131500	-0.165400	0.143640	0.319920	0.205700	0.350150	0.166220	-0.485070	-0.970960	-1.295420	-0.768670	0.361970	1.162050	1.628970	2.098100	2.333820	2.051270	1.043780	0.149690	0.068160	-0.089950	-0.391020	-0.974410	-1.661620	-1.904780	-2.158300	-2.007770	-1.712390	-0.514830	0.228790	0.351900	0.176710	0.185930	-0.042630	-0.238930	-0.536720	-1.169550	-0.582650	-0.342120	-0.767960	-0.587230	-0.052610	0.206910	0.472220	0.478730	0.137500	-0.109900	-0.249450	-0.324190	-0.357970	-0.216900	-0.284840	-0.351180	0.006570	-0.096010	-0.234000	-0.027910	0.846020	0.546630	0.796630	0.598950	-0.215780	0.021220	-0.167400	-0.654150	-0.631420	-0.292400	-0.523770	-0.158430	0.009080	-0.289150	-0.161100	0.222210	0.116000	0.186960
-0.084550	-0.285210	-0.153820	-0.246540	-0.248600	-0.531730	-0.350910	-0.426430	-0.419270	-0.158720	-0.114360	0.211140	0.611510	0.270840	-0.303520	-0.233990	0.035340	0.068650	-0.210760	0.102210	0.071070	0.465080	0.047440	-0.258200	-0.483140	0.053650	0.478170	0.428230	0.364890	-0.796790	-1.435160	-2.073700	-2.283790	-2.262970	-1.743730	-0.838450	0.363150	1.202700	0.893030	0.639150	0.410530	0.738870	0.965220	1.051290	0.997290	1.250500	1.351550	0.704750	0.202880	-0.225860	-0.040780	-0.345600	-0.063980	-0.430040	-0.116320	0.379090	0.007610	-0.206230	-0.152810	0.035800	-0.201230	0.108360	-0.043950	-0.223300	0.252690	0.247170	0.099920	0.005400	0.083270	-0.059590	-0.059730	0.330760	0.034510	0.016900	-0.447350	-0.217150	-0.505280	-0.143990	-0.240760	-0.587170	0.236710	0.407610	0.254020	0.223240	0.398240	-0.058430	0.058330	-0.203240	-0.565450	-0.364550	-0.374740	-0.639620	-0.382840	-0.257390
0.291380	0.613530	0.444950	0.454860	0.399250	0.572100	0.270480	0.112260	0.041680	0.026090	0.139460	-0.106650	-0.634980	-0.233900	0.352180	0.217600	-0.109080	0.070120	0.121880	-0.259550	-0.154830	-1.003790	-0.632800	-0.116310	0.077920	-0.248950	-0.314300	-0.150970	0.068210	0.918370	0.837790	0.982300	1.060810	0.948010	0.505260	-0.147650	-1.005260	-1.367540	-1.087010	-0.782990	-0.384100	-0.443080	-0.406860	-0.410910	-0.241430	-0.525650	-0.858620	-0.696130	-0.456470	0.173320	0.179040	0.460930	0.281060	0.641350	0.401030	0.030590	0.172330	0.188640	0.409840	0.052530	0.025920	-0.416500	-0.513870	-0.205070	-0.646950	-0.441240	-0.183090	-0.002870	-0.137260	-0.007390	0.026580	-0.536860	-0.191400	-0.154930	0.550650	0.169340	0.087050	-0.144510	-0.227260	0.267060	-0.370860	-0.601340	-0.436890	-0.001930	-0.347220	0.016140	0.016830	0.073420	0.389800	0.292860	0.342030	0.389680	0.251840	0.069660
-0.354040	-0.583910	-0.325760	-0.556570	-0.746190	-0.975130	-0.613960	-0.446930	-0.472320	-0.395800	-0.227300	0.185280	0.487800	-0.009680	-0.615560	-0.731090	-0.311890	-0.146510	-0.050120	0.522990	0.739660	1.250560	0.782870	0.190490	-0.431040	-0.033400	0.356170	0.232940	0.044670	-0.154570	-0.219490	-0.545040	-0.807580	-1.037160	-0.737190	-0.419560	0.119230	0.305940	0.298800	0.405220	0.346890	0.595580	0.294880	-0.141640	-0.669520	-0.121180	0.369980	0.276650	0.345250	-0.110770	0.081690	-0.121110	-0.400380	-1.252250	-0.909420	-0.441910	-0.284610	-0.203390	-0.325360	-0.103170	0.588050	1.195010	1.035510	0.640300	0.925750	0.385940	-0.377680	-0.421610	-0.359010	-0.244140	-0.215690	-0.153820	-0.230860	-0.004430	-0.855720	-0.874870	-0.625120	0.175910	0.405200	0.043820	0.005260	0.410660	0.488110	0.125820	0.399450	0.151690	0.493210	0.442350	-0.334210	-1.287410	-1.933970	-2.188830	-2.149900	-1.915760
