-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.094430	-0.205360	-0.163290	-0.239910	-0.251680	-0.222070	-0.197750	-0.255750	-0.292180	-0.186390	-0.208980	-0.212430	-0.095720	-0.231930	-0.272210	-0.220570	-0.242320	-0.232400	-0.268080	-0.206700	-0.253920	-0.198760	-0.203280	-0.107610	-0.096440	-0.095530	-0.109360	-0.178780	-0.165500	-0.135590	-0.145650	-0.176380	-0.216250	-0.157440	-0.158320	-0.187810	-0.192940	-0.260990	-0.357460	-0.415100	-0.381930	-0.315060	-0.226470	-0.212070	-0.266170	-0.263800	-0.297020	-0.187110	-0.248010	-0.264020	-0.212450	-0.273190	-0.192830	-0.198410	-0.276420	-0.258810	-0.234550	-0.214750	-0.230450	-0.272160	-0.227730	-0.203670	-0.217900	-0.201550	-0.183470	-0.199990	-0.221730	-0.274600	-0.215540	-0.211130	-0.283110	-0.244000	-0.237440	-0.200390	-0.214550	-0.181550	-0.194330	-0.210830	-0.270010	-0.267530	-0.177750	-0.293340	-0.152000	-0.276400	-0.180620	-0.202050	-0.210540	-0.242630	-0.206080	-0.359850	-0.200580	-0.204800	-0.293430	-0.235090	-0.229890	-0.215260	-0.244830
-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.145310	-0.060030	-0.090220	-0.016750	-0.004970	-0.037870	0.018780	0.111090	0.040210	0.016950	-0.032770	-0.010470	-0.097290	0.007800	-0.037540	0.013620	0.016490	0.024480	0.048210	-0.025970	-0.014570	-0.061140	-0.046070	-0.121730	-0.193970	-0.188890	-0.165870	-0.007340	0.000700	-0.021370	-0.008130	0.028540	0.038800	0.049830	0.063340	0.032400	0.029710	0.097420	0.083060	0.106660	0.097190	0.086630	0.043420	0.011530	-0.004320	0.005510	0.049160	-0.009860	0.036310	0.067760	-0.010660	0.070250	-0.002250	-0.027460	0.035760	0.020650	-0.020340	-0.053400	-0.018430	0.080370	-0.066340	-0.009260	-0.065220	-0.048600	-0.090090	-0.017620	0.007300	-0.053350	-0.019020	-0.020630	0.035480	0.105360	-0.003620	-0.052030	-0.029960	-0.034230	-0.013910	0.002570	0.013200	0.031680	-0.037750	0.029830	-0.028900	0.021620	-0.062650	-0.024820	-0.057950	0.034530	-0.044350	0.036910	-0.023860	-0.076750	0.010770	-0.016100	0.003430	-0.009630	0.009690
-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.092730	-0.171850	-0.134140	-0.123390	-0.112020	-0.148260	-0.145500	-0.293620	-0.228590	-0.168970	-0.142530	-0.114600	-0.115590	-0.133630	-0.070370	-0.221460	-0.125160	-0.162450	-0.118630	-0.165990	-0.125060	-0.027880	0.059560	0.050450	0.128800	0.123340	0.109530	-0.150630	-0.000710	-0.015980	-0.053500	-0.095930	-0.095130	-0.104250	-0.122520	-0.085890	-0.130450	-0.155810	-0.183070	-0.172900	-0.089880	-0.083360	-0.051760	0.000020	-0.063630	-0.176110	-0.127880	-0.118080	-0.169700	-0.138010	-0.088900	-0.229750	-0.146740	-0.092160	-0.148640	-0.129600	-0.134850	-0.088500	-0.136540	-0.265430	-0.063570	-0.151090	-0.074080	-0.085330	-0.035560	-0.117100	-0.127140	-0.051820	-0.087000	-0.096050	-0.185940	-0.250830	-0.114620	-0.157930	-0.120390	-0.105260	-0.186220	-0.203000	-0.113040	-0.123320	-0.121170	-0.134850	-0.160550	-0.129410	-0.093550	-0.161440	-0.000030	-0.161310	-0.060460	-0.096380	-0.099330	-0.001520	-0.151150	-0.043290	-0.149760	-0.100300	-0.113220
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	0.927910	2.867600	5.474080	7.656390	9.058610	10.277530	10.474860	9.649700	7.591990	5.603540	3.696030	3.069650	2.362290	1.062540	0.735830	0.656320	0.812160	1.139710	1.025330	0.586630	0.622690	2.186740	2.960920	3.726140	4.085000	4.029490	4.730170	5.036480	4.684280	3.371020	3.620300	3.515260	3.233260	2.601910	1.373500	0.436970	0.237430	-0.066720	-0.648290	-0.883670	-1.180710	-1.675750	-2.575270	-4.213800	-5.434100	-6.394850	-6.298670	-5.659570	-4.310140	-2.867240	-1.493810	-0.570480	-0.632930	-0.763420	-1.395570	-1.710520	-1.235290	-0.678730	-0.402370	-0.633670	-0.620770	-0.189110	-0.294920	-0.068330	-0.452350	0.244690	0.610950	0.872310	0.705090	0.308380	0.739090	0.465910	0.304340	-0.388240	-0.294760	-0.462760	-0.577020	-0.441720	-0.740050	-0.069310	-0.070920	0.010500	-0.111010	0.029630	0.023000	0.120620	0.003080	-0.270290	0.111050	-0.398470	-0.198190	0.128430	0.098020	-0.084190	0.574490	-0.047680	-0.684640	-0.924540	-1.513800	-1.494750
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.843200	-1.396810	-1.848720	-2.043680	-1.868490	-1.910380	-1.753590	-1.405970	-0.676600	-0.705020	-0.359140	-0.433310	-0.219700	0.612780	0.712420	0.609740	0.504980	0.142490	-0.067070	0.011720	-0.160340	-0.278670	-0.131980	-0.352700	-0.619730	-0.590170	-0.570660	-0.635230	-0.541810	-0.024470	0.317550	0.527080	0.411420	-0.104650	-0.413540	-0.189950	-0.585890	-0.840690	-0.772850	-0.767650	-0.511300	-0.283980	-0.110290	0.243490	0.521770	0.801930	0.737540	0.350560	-0.104260	-0.159800	-0.274410	-0.020080	0.199280	0.306430	0.543130	0.749530	0.295370	-0.172100	-0.285220	0.038030	0.125480	0.071640	0.168460	0.106310	0.247640	-0.218660	-0.579210	-0.768530	-0.495940	-0.316360	-0.504310	-0.433750	-0.283100	0.176490	0.025640	-0.081340	0.114160	-0.050700	0.321120	0.050640	0.067290	-0.081430	0.005380	0.006730	-0.110950	-0.051780	-0.097020	-0.012500	-0.172610	0.067310	0.023520	-0.248550	0.015790	0.121740	-0.289840	-0.076560	-0.051980	-0.150480	0.014790	0.026200
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	1.020640	2.015770	2.759690	3.051770	2.924210	2.662160	2.260380	1.526400	0.401960	0.262340	0.191210	0.194870	0.072260	-0.410800	-0.508660	-0.408300	-0.334670	0.023410	0.074630	0.138720	0.196390	0.280660	0.235570	0.461100	0.604570	0.497550	0.091080	0.050940	0.061340	-0.185050	-0.290300	-0.335980	-0.308280	0.197500	0.611040	-0.053510	-0.137890	-0.418930	-0.982040	-1.310200	-1.779600	-1.652490	-1.026220	-0.409240	-0.065200	0.399490	0.627320	0.441880	0.579230	0.222840	0.200870	0.086350	0.043180	-0.100840	-0.158010	-0.137140	-0.047300	0.234720	0.393990	0.001220	-0.153770	-0.173020	-0.282110	-0.279680	-0.249060	0.337520	0.556950	0.530090	0.136930	-0.294060	-0.246630	-0.325370	-0.423940	-0.556990	-0.221980	0.007330	-0.190180	-0.160850	-0.474150	-0.263610	-0.134610	0.004530	-0.051260	-0.026700	-0.040720	0.018530	-0.179090	-0.187780	-0.164940	-0.236170	-0.026290	-0.076890	-0.115260	-0.295530	0.275500	0.062720	-0.047480	-0.128970	-0.269910	-0.206990
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-1.264670	-2.307870	-2.855330	-2.957790	-3.006120	-2.570140	-2.163340	-1.580000	-0.414150	-0.296040	-0.549050	-0.540210	-0.083130	-0.013870	0.134280	0.238060	0.094650	-0.110290	0.015060	-0.279710	-0.597000	-0.402750	-0.505190	-0.693000	-0.582000	-0.352480	0.043000	0.097540	-0.067390	-0.132250	0.058170	0.063110	0.329560	-0.001710	-0.383510	0.149490	-0.197720	-0.394540	-0.267540	-0.002620	0.671560	0.801210	0.554620	-0.076530	0.278520	-0.155630	-0.239580	0.001180	-0.223250	0.054330	-0.307700	-0.255160	-0.706450	-0.508240	-0.591720	-0.598900	-0.357320	-0.217840	-0.323050	-0.156270	-0.082950	0.121440	0.167000	0.197490	-0.171360	-0.807880	-0.671060	-0.458200	-0.122610	0.140530	0.331370	0.280460	0.407280	0.147910	-0.118780	-0.176280	0.211870	0.402810	0.482330	0.429040	-0.091960	-0.264900	-0.275220	-0.163990	-0.153000	-0.285170	0.096980	-0.143210	0.200270	-0.161900	-0.409500	-0.395060	-0.308070	0.003110	-0.471030	-0.364280	-0.415320	-0.045380	0.012240	0.064230
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	0.839850	1.306770	1.095130	0.794550	0.869180	0.477250	0.452480	0.556310	-0.075810	0.247600	0.623840	0.762060	-0.177610	-0.236220	-0.603520	-0.921170	-0.687120	-0.687940	-0.942660	-0.459350	0.422040	-0.449170	-0.542240	-0.497020	-0.872030	-1.055840	-0.726780	-0.395130	0.414840	1.060400	0.651880	0.567930	-0.053610	-0.193100	-0.130710	-0.277880	0.612780	1.174210	1.340100	1.193590	0.381850	-0.297260	-0.836020	-0.190200	-1.013870	-0.507340	-0.510020	-0.142940	0.390260	0.140840	0.623280	0.120220	0.801800	0.457030	0.560900	0.140450	-0.016450	-0.361930	-0.539660	-0.437640	-0.308540	-0.607760	-0.586420	-0.521150	-0.002080	0.546770	0.400090	0.126450	-0.049180	0.130510	-0.180450	-0.007100	-0.185600	0.193020	0.056990	-0.139600	-0.749570	-1.030970	-0.931650	-1.095080	-0.349170	-0.084150	-0.038310	-0.338230	-0.140660	0.016070	-0.317590	0.226730	-0.407270	0.288170	0.428630	0.722600	0.329670	0.037270	0.278600	0.172850	0.453520	-0.131430	-0.151530	-0.439370
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.627580	-0.481730	0.343840	0.750430	0.964480	1.261350	0.953160	0.434960	0.421030	-0.342830	-0.619050	-0.794840	-0.061710	0.107950	0.635150	0.883580	0.461350	0.484000	0.690970	0.325460	-0.640180	-0.271810	-0.441720	-0.714640	-0.570230	-0.608130	-0.409800	-0.091020	-0.386010	-0.465510	-0.272860	-0.188500	0.186040	0.112780	-0.037760	0.367540	-0.284880	-0.450540	-0.471110	-0.719150	-0.507300	-0.220460	0.053440	-0.246700	0.758610	0.161040	0.437040	0.101740	-0.357710	-0.051460	-0.693840	-0.520070	-0.959630	-0.456460	-0.729470	-0.051900	-0.018690	0.018750	0.590540	0.483750	0.292650	0.611760	0.552150	0.242570	0.072900	-0.225370	-0.593140	-0.276030	-0.205140	-0.409440	-0.199070	-0.302280	-0.216130	-0.415780	-0.033800	0.090710	0.659680	0.675340	0.533020	0.552740	-0.072030	-0.171960	-0.118750	0.255220	0.135580	0.070700	0.081200	-0.460480	0.051290	-0.642280	-0.660200	-0.721880	-0.464350	-0.313000	-0.377760	-0.483580	-0.770690	-0.261660	-0.225730	0.066760
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	0.130700	-0.046780	-0.648870	-0.724680	-1.129650	-1.464490	-1.115440	-0.786980	-0.726890	-0.236950	-0.187560	-0.246400	-0.427540	-0.571450	-0.791870	-0.489730	0.117440	0.081750	0.138170	0.463790	0.459960	0.165400	-0.107620	0.108590	0.149280	0.381150	-0.151550	-0.595810	-0.202470	-0.302600	0.312820	0.366540	0.202660	0.209470	0.283870	-0.475300	-0.792590	-1.519360	-1.980140	-1.366170	-0.860700	-0.582500	-0.253840	0.171940	0.079620	0.992190	0.774940	0.832950	0.883130	0.186380	0.419390	0.271610	0.113000	-0.115770	0.539070	0.145030	0.331980	0.777220	-0.093250	-0.268120	-0.282730	-0.782620	-0.829820	-0.401760	-0.699100	-0.716530	0.292710	0.077710	-0.056900	0.082500	0.056850	0.004350	0.078700	0.031980	-0.340570	-0.019370	-0.209400	-0.037090	-0.099040	-0.006720	0.098820	-0.092200	-0.323070	-0.657520	-0.692410	-0.752820	-0.326930	0.068620	0.030150	0.423280	0.287930	0.025430	0.054970	0.257850	0.011690	0.296450	0.505730	0.387870	0.323260	0.072390
-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	-0.090170	0.087320	-0.007970	-0.036850	-0.492790	-0.141840	-0.303190	-0.756140	-0.543950	-0.506300	-0.058280	0.223660	0.709270	0.576100	1.080170	0.682440	-0.225530	-0.800900	-1.147690	-1.244590	-1.300970	-0.463600	-0.535280	0.027880	0.086020	0.019540	-0.308250	-0.056570	0.075340	-0.070090	0.318280	-0.690230	-0.705780	-0.576420	-0.477190	-0.126360	0.657710	0.592900	0.606930	0.281620	-0.956000	-1.875570	-2.166350	-1.885430	-0.803880	0.499520	0.729900	1.219010	1.174800	0.939460	1.077220	0.366020	0.185780	0.491140	0.567670	-0.061620	0.103850	-0.171160	-0.945030	-0.387660	-0.098780	-0.180860	0.568470	0.565930	0.169710	0.541290	0.639240	0.003790	-0.295200	-0.075820	-0.412940	-0.661920	-0.513860	-0.283820	-0.102980	-0.136830	-0.199280	-0.172060	-0.293190	-0.147120	-0.852380	-0.783430	-0.332410	0.011910	0.314870	0.494480	0.771070	0.142840	-0.040630	-0.164660	-0.372710	-0.114490	0.064080	-0.053030	-0.283030	0.048330	-0.664670	-1.022540	-1.120570	-1.136180	-0.793230
