0.276340	0.228060	0.343040	0.071870	0.127210	0.194140	0.089710	0.401630	0.386960	0.397460	-0.011790	-0.241380	-0.405720	-0.186330	-0.114640	-0.288120	-0.039470	-0.106020	0.542720	0.255030	0.115140	0.065210	0.013970	-0.207110	-0.178750	-0.249730	-0.467610	-0.050040	0.044890	0.014630	0.046600	0.122420	-0.102610	-0.155090	-0.524150	-0.584440	-0.508710	-0.368290	-0.663040	-0.661180	-0.433450	-0.306060	-0.435910	-0.611450	-0.560000	-0.463690	-0.452400	-0.269720	-0.139240	-0.015990	0.435000	0.551040	0.417190	0.427980	0.635130	0.350060	0.213540	0.002570	-0.044570	-0.011500	-0.108930	-0.273930	0.030630	0.511100	0.312530	0.254410	0.132860	0.247780	0.341810	-0.118660	-0.312780	-0.155550	-0.038530	-0.221100	-0.291010
0.379110	0.294420	-0.205110	-0.185660	-0.469980	-0.656890	-0.471790	-0.939990	-0.691730	-0.243700	0.376410	0.251990	0.128260	-0.025590	-0.189080	-0.108110	-0.434220	-0.032410	-0.413730	0.117330	0.203400	-0.079800	0.156030	-0.045620	-0.199270	-0.275040	0.181980	-0.201700	-0.312130	-0.260430	-0.143920	-0.114550	-0.143640	-0.088900	0.323860	0.236700	0.313210	0.308630	0.365270	0.723740	0.820430	1.011270	1.123250	1.178120	0.504730	0.435970	0.161810	-0.496200	-1.076350	-0.988620	-0.980280	-0.816170	-0.580330	-0.681340	-0.716740	-0.700650	-0.681780	-0.898670	-0.880030	-0.715840	-0.433700	-0.259580	-0.329410	-0.613640	-0.380550	-0.271170	-0.216980	-0.429710	-0.545890	-0.019200	0.077780	-0.057790	-0.128130	0.063820	0.149370
-0.370540	-0.267380	0.091970	-0.093650	-0.111190	-0.243140	-0.545340	-0.041930	-0.155020	-0.553240	-0.907080	-0.669630	-0.553590	-0.617210	-0.465010	-0.510750	-0.061380	-0.382890	-0.241110	-0.651970	-0.729460	-0.232350	-0.498860	-0.107050	0.264030	0.525350	0.018310	0.186900	0.120920	0.020550	-0.093490	-0.338340	-0.069800	0.121420	0.159470	0.200210	-0.015260	-0.139290	0.077100	0.114140	0.084340	0.314890	0.762540	1.150560	1.872100	1.324470	0.857370	0.209480	-0.182420	-1.232030	-2.064420	-2.378550	-2.192850	-1.620900	-1.066680	-0.307160	0.023370	0.670500	0.607990	0.265200	-0.019420	0.223850	-0.034620	0.249800	0.175200	0.049940	0.213490	0.254670	0.161820	-0.303150	-0.165700	-0.242030	-0.158900	-0.162620	-0.172180
0.078080	-0.086040	-0.252160	-0.032550	0.242850	0.389440	1.018860	0.778510	0.540050	0.455160	0.178920	0.111450	0.249580	0.509590	0.420750	0.888560	0.657180	0.324940	-0.169500	-0.039000	0.102160	-0.005860	0.088030	-0.142070	-0.477960	-0.560210	-0.483740	-0.835130	-0.415860	-0.392500	-0.328210	0.095770	-0.241940	-0.581210	-0.800490	-0.546730	-0.463960	-0.322680	-0.719570	-1.103620	-0.992150	-1.347690	-1.604260	-1.667990	-1.654750	-0.812680	-0.046470	0.777890	1.172080	1.757960	2.239770	2.230120	1.904690	1.215430	0.773090	0.217940	0.127720	-0.586650	-0.460710	-0.118590	0.004060	-0.481430	-0.081180	-0.313770	-0.367200	-0.238920	-0.713840	-0.665220	-0.198000	0.077250	-0.104260	0.336660	0.372150	0.374020	0.270530
-0.594180	-0.316780	-0.224090	-0.304660	-0.511940	-0.479330	-1.321270	-1.412930	-0.820570	-0.253240	0.739550	1.177000	0.855580	0.649230	0.349800	-0.827940	-1.168070	-0.482570	-0.101580	0.161290	0.718870	0.702520	0.942950	0.761940	0.340490	-0.277960	-0.126590	0.055490	-0.423400	-0.034210	0.338910	0.147760	0.228250	0.005970	-0.131560	-0.772840	-0.677290	-0.737420	-0.332760	0.195250	0.287330	0.151670	-0.236930	-0.725630	-1.217800	-1.470140	-1.560050	-1.443580	-0.687050	0.485910	1.068230	1.650590	1.369890	1.218020	0.558170	-0.147460	-1.155360	-1.008620	-1.216890	-1.074980	-0.582290	0.168400	-0.069090	0.096320	0.248880	-0.027900	0.476420	0.552010	0.208300	0.264500	0.463780	-0.263390	-0.490040	-0.632520	-0.777940
0.394130	0.541720	0.074530	-0.075930	0.102610	-0.075720	0.200270	0.425960	0.107510	0.056870	-0.319570	-0.868740	-0.675320	-0.644570	-0.468900	0.239530	0.498340	-0.030840	0.231710	0.173100	-0.097310	-0.160750	-0.730760	-0.871660	-0.119110	0.627080	0.470650	0.381020	0.839710	0.650300	-0.064130	-0.443060	-1.134220	-1.168770	-1.005310	-0.390600	-0.578180	-0.377040	-0.317890	-0.223910	0.061900	0.661880	0.875730	1.031730	1.161950	0.293510	-0.118500	-0.697310	-0.904480	-1.320200	-0.852260	-0.779380	-0.172080	-0.081790	-0.192510	0.134100	0.226890	-0.129530	-0.061330	-0.138410	-0.238860	-0.573190	-0.385470	-0.199460	0.050820	0.331500	-0.226680	-0.421050	0.179950	0.114660	0.318360	1.074440	1.564990	1.778640	1.828210
-0.230570	-0.513290	-0.292580	-0.217860	-0.236560	-0.366220	-0.668150	-0.948070	-0.664100	-1.030830	-0.917030	0.135580	0.308460	0.591590	0.299910	-0.199690	-0.157970	-0.076550	-1.693870	-1.562160	-0.525570	0.519220	0.968310	1.038660	-0.061510	-0.550540	-0.727950	-1.507220	-1.583120	-1.207250	-0.129560	0.561450	1.107400	0.688310	0.822070	0.475420	0.412150	0.009300	-0.302680	-0.198080	0.423650	0.130880	0.477490	1.047500	1.277310	1.855670	1.657200	1.096200	0.650460	0.696130	-0.147990	-0.208460	-0.619750	-1.001740	-1.160760	-1.489460	-1.707330	-1.501050	-1.639900	-1.374520	-0.953630	-0.138040	0.261310	0.212160	0.243780	-0.184310	0.146720	0.100470	-0.080080	-0.067320	-0.277040	-0.735400	-1.183230	-1.249400	-1.465010
-0.479350	-0.143660	-0.306060	-0.394940	-0.439190	-0.236170	-0.012380	0.212810	0.244110	0.924940	1.643120	1.823130	1.412220	1.171150	0.931420	0.749300	0.247490	-0.248770	0.383970	0.783150	1.150050	0.497710	0.600150	0.344760	0.399820	0.105670	-0.061510	-0.055090	0.154310	0.144490	-0.200880	-0.407350	-1.082470	-1.507500	-2.116290	-2.188440	-2.098340	-1.824350	-1.455870	-1.058350	-1.059420	-0.874880	-0.733330	-1.165240	-0.921860	-0.699290	-0.383420	-0.254810	0.354090	0.890760	1.798030	2.342240	1.895490	1.607040	1.172950	0.817140	-0.025390	-1.032320	-1.001660	-0.449260	0.163640	-0.136640	-0.482010	-0.449520	-0.321670	-0.009670	-0.614910	-0.341180	0.407080	0.705650	1.057430	1.170250	1.363200	1.340290	1.076710
0.459040	0.596600	0.259660	0.167530	0.312530	-0.033540	-0.319540	-0.542940	-0.564330	-0.501500	-0.721280	-1.406510	-0.978920	-0.881340	-0.821230	-0.796060	-0.752640	-0.275110	0.297820	-0.000600	-0.377820	0.056450	-0.507700	-0.752000	-0.282720	-0.005660	0.100530	0.424960	0.369170	0.756530	0.558490	0.162960	-0.166030	-0.055450	0.412030	0.388590	0.161930	0.355360	0.623300	0.525200	0.744120	0.798210	0.086790	0.155350	-0.511940	-1.436480	-1.495850	-1.462580	-1.257590	-0.949060	-0.559510	-0.639220	0.141200	0.112730	-0.164990	-0.079380	-0.201610	0.594240	0.356960	-0.112020	-0.593380	-0.141450	-0.047090	0.140250	0.323960	-0.079120	0.519370	0.171340	0.005970	-0.291220	-0.081760	0.042730	0.241730	0.290210	0.329920
-0.450230	-0.732850	-0.248450	-0.091460	-0.218420	0.094140	0.035090	0.181400	0.247190	-0.381950	-0.659520	-0.112020	-0.397920	-0.348390	-0.198700	-0.172340	0.313760	0.307780	-0.772660	-0.695200	-0.430450	-0.576750	-0.058230	0.338870	-0.233020	-0.231990	-0.110850	-0.487260	-0.583890	-1.019440	-0.663070	-0.190480	0.529060	0.611010	0.488450	0.690730	0.997510	0.612500	0.003170	-0.148220	-0.401950	-0.785290	-0.547180	-0.769750	-0.400460	0.297800	0.240680	0.676390	0.796980	0.961880	0.585560	0.534220	-0.155950	-0.153410	-0.153350	-0.567180	-0.157180	-0.590410	-0.322240	-0.197180	0.022030	-0.300030	0.055820	-0.035950	-0.222570	0.156040	-0.243490	-0.044550	-0.396150	-0.273780	-0.813530	-0.974130	-1.258650	-1.281180	-1.071850
-0.172240	-0.047980	-0.375270	-0.334790	-0.165950	-0.121260	0.530670	0.720290	0.423580	0.713890	0.693850	-0.008190	0.158070	0.168920	0.289800	0.354020	0.065510	-0.230420	0.724010	0.511730	-0.214660	-0.385590	-0.500190	-0.593300	-0.007250	0.131690	-0.275120	-0.020460	-0.005240	-0.092900	-0.437680	-0.509590	-0.644770	-0.053330	0.172360	-0.089350	-0.238330	0.133040	0.338130	0.146430	-0.212980	0.205680	0.131860	0.282630	-0.176410	-0.673860	-0.525760	-0.785660	-0.950010	-1.527870	-1.284490	-1.468760	-0.833860	-0.561480	0.106300	0.713690	0.950460	1.301060	1.321000	1.138080	0.625880	0.323740	-0.569510	-0.465540	-0.563080	-0.779770	-0.659830	-0.577060	-0.337510	-0.322190	0.009370	-0.038910	0.177180	0.235400	0.043430
-0.145370	-0.518530	-0.538970	-0.822190	-0.251450	-0.117690	-0.334430	-0.636260	-1.239640	0.139070	1.770850	2.558890	0.862030	-1.976230	-3.182370	-2.366160	-0.524350	1.107080	2.968210	3.240190	2.186720	-1.803420	-5.142290	-4.043970	-0.344200	4.431150	4.687200	1.245730	-2.061430	-3.365970	-1.809080	-0.175590	0.051850	-1.880260	-4.374860	-5.014890	-2.452080	2.737720	5.530590	5.886750	4.266120	2.579910	1.846600	-0.547440	-2.459630	-2.821190	-2.001080	-0.709060	-1.218540	-2.423200	-2.020600	-0.858210	0.161670	0.011920	-0.576960	0.408460	2.196030	2.320900	0.862240	-1.006390	-1.755590	-0.908730	0.194470	0.964360	0.936900	0.484620	-0.206730	-0.193840	0.591220	0.305140	-0.168930	-1.100640	-1.486440	-0.837310	-0.515090
-0.028760	0.895510	1.405960	1.727260	0.977060	-0.571330	-1.083140	-1.384540	-0.404290	0.556110	0.747200	0.965460	0.373980	-0.179010	-0.699310	-1.089110	-0.565060	-0.019260	-0.297900	-0.278500	-0.272870	0.141300	0.757350	0.371490	-0.080630	-0.565440	-0.701070	-0.408330	0.092470	0.361600	0.065540	-0.283290	-0.547330	-0.565540	0.036020	0.344420	0.203520	-0.098490	-0.522030	-0.796920	-0.784230	-1.274380	-1.497240	-0.771390	0.244150	1.453670	1.938840	1.995530	2.184180	1.894500	0.507600	-1.144260	-2.259930	-1.720110	-0.778170	-0.134150	0.002380	-0.154180	0.113230	-0.268240	-0.218080	-0.279760	-0.505060	-0.508600	-0.599230	-0.130920	0.515050	0.589040	0.123290	-0.061000	-0.135660	0.007360	0.061150	-0.171080	-0.151610
-0.517070	-0.886160	-0.790000	-0.461160	0.200110	0.555290	0.154960	0.103110	-0.452920	-0.397450	-0.289170	-0.852820	-0.469360	-0.176390	0.545750	0.748210	-0.031490	-0.551010	-0.132310	0.178010	0.306650	-0.053840	-1.014520	-0.699240	-0.421560	0.162860	0.575960	0.208380	0.064730	-0.221340	-0.324020	-0.180260	-0.197550	-0.050530	-0.573880	-0.828580	-0.251120	0.225470	0.627760	0.040760	-0.555010	-0.356770	-0.128640	0.106730	0.043210	-0.214360	-0.077270	0.083620	0.273860	0.437160	0.494970	0.314990	-0.154300	-0.583920	-0.544060	-0.180640	0.135350	-0.209750	-0.621270	-0.395750	-0.263660	0.091970	0.385900	0.610950	0.488340	-0.294740	-1.134440	-0.940530	0.198060	0.502430	0.213390	-0.619440	-0.958560	-0.497530	-0.258880
0.682150	0.628730	-0.109950	-1.134420	-1.537400	-0.666030	0.594920	0.686650	0.531950	-0.121380	-0.014710	0.728100	0.066390	-0.427110	-1.265990	-0.963220	0.099760	0.798350	0.762130	0.215080	-0.370910	-1.012930	-0.176800	-0.109870	0.235390	0.244870	-0.442220	-0.093770	-0.503120	-0.460100	0.139760	0.326690	0.494060	-0.125820	-0.277360	0.014570	0.047480	0.248080	-0.112730	0.170520	0.286640	0.269950	0.463850	-0.222270	-1.022160	-1.299530	-1.212150	-0.550820	-0.285960	-0.472360	-0.058590	0.313200	0.687170	0.323310	-0.441870	-0.824570	-0.756010	-0.026270	0.487750	0.478880	0.399470	0.092620	-0.304470	-0.712320	-0.566120	0.185000	0.801350	0.511830	-0.661470	-0.733040	-0.195690	0.624950	0.854850	0.236650	-0.012580
-0.746980	-0.722630	-0.183610	0.477170	0.568240	-0.328960	-1.204280	-0.633180	0.095310	0.670390	0.103870	-1.174580	-0.735450	-0.104010	0.919380	1.015220	0.208690	-0.554890	-1.176750	-1.003550	-0.301840	1.092680	0.961680	0.676590	-0.072520	-0.754180	-0.253610	-0.458240	-0.025810	0.280490	-0.179230	-0.562530	-0.585470	0.063790	0.895840	0.772590	-0.354640	-1.281080	-1.168540	-0.006290	1.299180	1.399310	0.566970	-0.180580	0.038960	-0.100060	-0.582740	-1.549030	-2.258850	-1.679330	-1.436130	-0.461460	0.571290	1.437680	2.014760	1.329030	0.285210	-0.188670	-0.582590	-0.475060	-0.420440	-0.418160	0.110260	0.437840	0.276390	-0.295230	-0.491410	-0.507540	0.058580	-0.054290	-0.366410	-0.396050	-0.343730	0.061020	0.051950
-0.115030	-0.349340	-0.485730	-0.211900	0.382610	1.026970	1.254560	0.135420	-1.116730	-1.714790	-1.556010	0.412410	1.420340	1.407030	0.411690	-1.153970	-1.323960	-0.931550	-0.313140	0.377550	0.527950	0.240370	-0.168150	-1.080750	-1.119100	-0.527450	0.100870	0.667420	0.578410	-0.106890	-0.439550	-0.023310	-0.153460	-0.063450	-0.753680	-0.937670	0.357650	0.777780	0.600610	-0.851370	-1.938150	-1.422880	-0.272550	1.040240	0.981610	0.892880	0.899010	1.073860	1.455350	0.773530	0.401160	-0.290700	-1.057060	-1.488020	-1.755680	-1.057920	0.028350	0.045870	0.063020	-0.076700	-0.167760	0.157380	-0.220050	-0.432850	-0.215110	-0.035270	-0.421500	-0.232150	0.057070	0.651010	1.005630	0.274690	-0.400800	-0.715010	-0.611300
