-0.859170	-0.977140	-0.792610	-0.662440	-0.402330	-0.271710	-0.081950	-0.021920	-0.134950	-0.176530	-0.330630	-0.026970	-0.116300	-0.171210	-0.540910	-0.494190	-0.526760	-0.221840	-0.027940	0.262150	0.888510	1.326860	1.199470	1.087090	1.282500	0.862570	0.717670	0.496920	0.206840	0.032360	0.058030	-0.308930	-0.400640
0.425940	0.635040	0.651760	0.658220	0.480530	0.399420	0.032990	-0.061940	0.131020	-0.060710	0.077350	-0.073110	0.005780	-0.182530	-0.129190	-0.045550	0.004630	-0.103120	-0.406820	-0.482440	-0.655930	-0.788760	-0.671010	-0.602250	-0.549540	-0.193790	-0.241820	-0.240260	-0.054600	0.137990	0.092460	0.349930	0.444630
0.902870	0.839680	0.625430	0.387520	0.136300	-0.172970	-0.277400	-0.331200	-0.536230	-0.194770	-0.108550	-0.139640	-0.125960	0.132590	0.291780	0.141930	0.029680	-0.195920	-0.049280	-0.173800	-0.433930	-0.592920	-0.635190	-0.584900	-0.670590	-0.698560	-0.535760	-0.204100	-0.098510	-0.099370	-0.036130	-0.145760	-0.190160
-1.478020	-1.370790	-0.895840	-0.596600	-0.130250	0.123240	0.359370	0.377800	0.089480	-0.404630	-0.732590	-0.516340	-0.526540	-0.515800	-0.725410	-0.512220	-0.310960	0.048810	-0.004220	0.114140	0.439770	0.628950	0.744200	0.465220	0.598940	0.346610	0.319260	-0.220230	-0.107780	0.043040	0.138200	0.411980	0.398050
0.635340	0.403950	-0.072960	-0.296580	-0.649190	-0.711780	-0.767160	-0.766260	-0.242490	0.102300	0.454310	0.109600	-0.014170	-0.280990	-0.275690	-0.258530	-0.300370	-0.416560	-0.386290	-0.209840	0.029370	0.452540	0.799450	1.684790	2.213470	2.465880	1.735660	1.378600	0.445670	-0.199730	-0.640350	-1.095790	-0.772810
0.170390	0.436260	0.726400	0.927160	0.919440	0.769370	0.449840	0.302480	-0.393790	-0.672430	-0.880020	-0.694540	-0.320330	-0.103130	-0.019170	0.143150	0.267650	0.178330	0.005270	-0.184820	-0.493080	-0.625890	-0.563300	-1.004140	-0.905730	-0.976860	-0.564780	-0.498760	0.009650	0.179320	0.279330	0.584290	0.415110
-0.512550	-0.556690	-0.412220	-0.617500	-0.412190	-0.367680	-0.212800	-0.108580	0.058490	0.098010	0.093970	0.162790	-0.252030	-0.214440	-0.224160	-0.419490	-0.513060	-0.320720	-0.114720	-0.020460	0.100140	-0.063360	-0.211980	-0.125600	-0.296370	-0.302870	-0.302320	-0.237240	-0.086110	0.194610	0.297720	0.280750	0.260180
0.253850	0.157530	-0.188640	-0.045660	-0.238110	-0.247810	-0.208420	-0.255910	0.029450	0.099540	0.217550	0.065810	0.308940	0.146490	-0.003590	0.125000	0.148590	-0.003580	-0.180370	-0.126900	0.041630	0.302360	0.356990	0.403490	0.414990	0.449910	0.196900	0.120890	-0.187990	-0.427980	-0.475450	-0.601710	-0.498160
-0.173620	-0.079380	0.129120	0.053020	0.088310	0.214210	0.152980	0.216170	-0.017380	-0.016110	-0.048660	0.082940	0.071140	0.103660	0.437510	0.340370	0.329940	0.400360	0.528210	0.405150	0.019220	-0.440510	-0.710340	-1.248530	-1.606190	-1.827980	-1.403350	-1.091480	-0.526810	-0.105640	0.112010	0.532060	0.343970
5.120370	5.466190	1.101300	-5.318270	-7.767150	-6.954950	-3.649620	-1.710500	-1.082360	-0.112470	0.220870	0.432090	0.797600	0.530420	-0.287360	-1.540280	-2.494210	-2.549770	-1.302760	-0.027230	0.602360	1.336600	1.851290	2.993840	3.756920	3.023300	1.813050	-0.245940	-1.860360	-2.755190	-3.072900	-2.220120	-1.240800
-0.538670	-1.008090	-1.138370	-0.628610	0.026130	0.668600	0.850790	0.470090	0.316700	0.024620	-0.183250	-0.308680	-0.757330	-0.854570	-0.490770	0.058270	0.389900	0.371980	-0.127940	-0.308340	-0.203250	-0.345480	-0.032350	-0.271690	-0.396030	-0.090630	-0.130130	0.668030	0.908370	0.712610	0.408690	-0.160620	-0.191130
0.749660	1.213650	0.952290	0.036430	-0.868920	-1.417450	-1.261610	-0.659790	-0.153180	0.107920	0.089840	0.091110	0.373850	0.568850	-0.045910	-0.667640	-0.742570	-0.422820	0.344530	0.355340	0.277300	0.271090	-0.311020	-0.561190	-0.744250	-0.500000	0.461210	0.527030	0.512660	0.238770	-0.253310	-0.205760	-0.312570
-0.582930	-0.986590	-0.899120	-0.440710	0.382980	0.879530	0.843240	0.432100	-0.271720	-0.453850	-0.223380	-0.135780	-0.056140	-0.263770	0.300710	0.802300	0.438380	-0.140080	-0.970880	-0.881100	-0.707450	-0.525350	0.233280	0.801380	0.989320	0.531380	-0.695250	-0.984620	-0.814370	-0.566010	0.137750	0.201920	0.279290
-0.346800	-0.055070	0.528120	1.069440	0.599970	0.061210	-0.475750	-0.497580	-0.018370	0.177710	0.047750	0.048270	-0.205510	-0.177400	-0.438690	-0.706020	-0.117320	0.436140	1.094440	0.982030	0.626690	0.431150	-0.188830	-0.507040	-0.526990	-0.571890	0.015840	-0.260860	-0.697920	-0.440890	-0.635120	-0.273100	-0.179380
0.480920	0.487290	-0.067340	-0.803720	-0.681930	-0.585120	-0.107220	0.093110	0.056360	-0.039480	-0.119680	-0.320600	-0.205620	-0.095140	-0.130790	0.215940	0.071580	-0.001690	-0.527270	-0.966250	-0.611680	-0.222080	0.585780	0.693300	0.199050	0.098800	-0.517970	-0.240180	0.304540	0.323690	0.739750	0.410890	0.169030
-0.046420	-0.395990	-0.785820	-0.958280	-1.044000	-0.239050	0.187460	0.201670	-0.032860	-0.330560	-0.065020	0.233670	0.328550	0.217410	0.109890	-0.143420	-0.448240	-0.766230	-0.357940	0.199080	0.171230	-0.123450	-0.858670	-0.617240	0.029710	0.356050	0.750790	0.400130	0.068240	-0.178080	-0.524140	-0.403940	-0.278370
-0.720970	-0.238690	0.939130	1.974090	1.979600	0.283610	-1.139310	-1.341870	-0.898040	0.158880	0.106380	-0.058470	-0.101960	-0.326870	-0.105090	-0.092060	0.308680	0.909690	0.544060	0.002490	-0.354030	-0.325140	0.643210	0.333760	-0.082540	-0.656680	-1.181250	-0.639270	-0.261220	0.699300	1.042970	0.790370	0.345960
0.567210	0.203270	-0.746080	-1.723470	-1.699940	-0.210020	1.039440	1.298860	0.966180	-0.173870	-0.258470	-0.413260	-0.603940	-0.221120	-0.477630	0.189910	0.307280	-0.136540	-0.113190	-0.472540	0.268900	1.191530	1.116520	1.639300	0.913000	0.111010	-0.954720	-2.525200	-2.270230	-1.569270	-0.101070	0.710470	0.580420
-0.287430	-0.114530	0.184380	0.672680	0.397890	-0.378370	-1.087810	-1.397930	-1.071540	-0.424080	0.032620	0.449440	0.894190	0.588030	0.239980	-0.327540	-0.563980	-0.071550	-0.014860	-0.119980	-0.606850	-0.988360	-0.359120	-0.193430	0.356680	0.249470	-0.005060	0.468040	0.368310	0.762480	0.418260	-0.004090	-0.144370
-0.347730	-0.314090	0.070720	0.214060	0.394540	0.069930	-0.199240	0.115670	0.035470	0.381850	0.195100	-0.265550	-0.652030	-0.870670	-0.258000	0.202030	0.421290	0.186230	-0.124170	0.068020	0.132330	-0.042280	-0.294970	-0.511040	-0.446730	0.023550	0.245370	0.259170	0.256670	0.084150	0.203060	0.206560	0.080080
0.436330	0.324970	-0.325700	-0.835220	-0.843260	-0.088780	0.685310	0.500340	0.435060	-0.271090	-0.479830	-0.172800	-0.030960	0.469520	-0.029200	-0.368550	-0.406300	-0.390560	0.031940	-0.049980	0.164830	0.582300	0.296680	0.149330	-0.373540	-0.623490	-0.305120	-0.287190	-0.164470	-0.432890	-0.604520	-0.489340	-0.290520
-0.420710	-0.364600	0.052940	0.421450	0.367880	0.002580	-0.479730	-0.365330	-0.344820	-0.099730	0.214420	0.103070	0.205110	-0.161960	0.020660	0.162720	-0.008950	0.087640	-0.222810	-0.098300	-0.427100	-1.194970	-1.117240	-1.172590	-0.525040	0.099960	0.442050	1.254590	1.161920	0.851470	0.174660	-0.332760	-0.297780
