0.719100	1.078350	1.408970	1.474090	1.453300	1.142810	0.217120	-0.532220	-0.689050	-0.931050	-1.111920	-1.007940	-0.885420	-0.609420	-0.435950	-0.314380	-0.239850	-0.095520	-0.331260	-0.465300	-0.301960	-0.217110	0.081200	0.134290	0.481150	0.436000	0.427140	0.338120	0.336750	0.346590	0.157230	0.196370	-0.053750	-0.113500	-0.409470	-0.613960	-0.570900
-0.453700	-0.535880	-0.691420	-0.417800	-0.327290	-0.044050	0.309920	0.411410	0.461530	0.376010	0.256720	-0.114470	-0.111490	-0.343580	-0.486630	-0.501370	-0.535420	-0.461430	-0.336930	-0.227950	-0.191070	-0.080790	-0.136860	-0.066090	-0.248210	-0.125820	-0.167390	0.124520	0.411260	0.631560	0.685900	0.353350	0.401160	0.248990	0.260610	0.067130	0.025960
-0.272270	-0.412030	-0.405720	-0.644380	-0.616390	-0.733220	-0.589880	-0.175180	-0.202790	0.005160	0.198170	0.528690	0.513050	0.667910	0.660370	0.606280	0.595050	0.386430	0.377050	0.320980	0.172340	0.046490	-0.060350	-0.186650	-0.138110	-0.287130	-0.228520	-0.507090	-0.844050	-1.096160	-0.967620	-0.580120	-0.524850	-0.314530	-0.224780	0.081420	0.077930
-1.038800	-1.226190	-1.258630	-1.125250	-0.962110	-0.396210	0.352190	1.006290	1.697200	1.718820	1.733430	1.528910	1.200440	0.643310	0.207540	-0.047300	0.067940	0.212380	-0.059360	-0.087060	-0.175840	-0.309600	-0.390240	-0.451020	-0.487070	-0.365270	-0.437660	-0.269470	0.185940	0.624750	0.783170	0.693700	0.694660	0.595280	0.521310	0.086180	-0.108820
3.532760	4.304390	3.463540	-0.105160	-3.867680	-5.201160	-6.590680	-4.945720	-1.784010	1.014370	3.082930	0.704320	-1.741390	-2.298250	-1.463650	0.000230	-0.070300	-0.460800	-0.284160	0.499110	1.226690	1.485180	1.197810	0.275960	-0.572890	-1.072460	-0.778760	0.179030	0.340300	-0.428050	-1.985720	-3.209010	-2.970000	-1.815530	-0.044340	0.915690	0.992050
-0.390750	-0.263220	-0.035240	0.414380	0.547350	0.655710	0.672630	0.418250	-0.210340	-0.815620	-0.767720	-0.449000	0.212950	0.146870	-0.066570	-0.089570	-0.083150	0.188570	0.229900	0.023610	-0.131910	-0.272800	-0.249430	0.077900	-0.044680	-0.104090	-0.306440	-0.678850	-0.517180	-0.314250	0.167380	0.584500	0.396610	0.180040	0.068910	0.071720	0.123960
-0.413790	-0.887180	-0.951390	-0.209080	0.780520	0.771810	0.211760	-0.529210	-0.209470	0.254590	-0.323700	-0.693720	-1.085520	-0.346180	0.548750	0.477680	0.267480	-0.209540	-0.389330	-0.048790	0.162390	0.421190	0.463870	0.019940	-0.227410	-0.490340	-0.338500	0.163340	0.432760	0.316070	-0.358950	-0.958220	-0.994930	-0.515690	-0.015790	0.138980	0.088750
0.209270	0.632200	0.888950	0.036160	-0.977030	-0.856340	-0.250500	0.949320	0.563260	-0.204800	0.202760	0.257570	0.554810	-0.097440	-0.950100	-0.757400	-0.495800	-0.055300	0.228630	-0.045480	-0.143080	-0.279310	-0.313160	0.094350	0.144940	0.379130	0.285040	-0.129230	-0.572320	-0.891190	-0.439600	0.311370	1.009770	0.955940	0.352800	-0.121790	-0.338420
-0.082610	-0.311870	-0.719690	-0.300340	0.370000	0.098610	-0.264950	-1.540800	-1.275690	-0.224730	-0.111420	0.488640	0.245880	0.309360	0.699680	0.332880	0.249370	0.239070	0.089040	0.354940	0.218110	-0.089370	-0.339600	-0.798500	-0.462250	-0.332070	-0.036920	0.354550	0.611480	0.872860	0.239290	-0.414360	-0.761670	-0.369340	0.220770	0.348620	0.223550
0.386410	0.810650	0.627600	0.044930	-0.718020	-0.710690	-0.414800	-0.169810	-0.271590	-0.586760	-0.124560	0.080580	0.390720	0.520080	0.185820	0.206610	0.081200	-0.138560	-0.309840	-0.721520	-0.544810	0.010580	0.678800	0.959250	0.110740	-0.495920	-0.935500	-0.892450	-0.493310	-0.479950	-0.081550	0.256810	0.466660	0.404060	0.091050	-0.093350	-0.139240
0.031830	-0.437180	-0.469040	-1.106560	-1.380200	-0.784850	-0.397000	0.711450	0.745500	0.484980	0.301580	-0.188020	-0.422330	-0.880310	-0.629320	-0.447270	-0.299380	-0.098730	0.218120	0.911020	0.698910	0.105560	-0.881340	-1.010530	-0.237310	0.478240	1.097210	0.669030	-0.013050	-0.662770	-1.006660	-0.640290	-0.260690	0.067420	0.168910	0.086040	0.048430
1.045800	1.867890	1.423930	0.923530	0.256970	-0.561100	-1.055920	-2.543530	-2.346570	-1.464050	-0.327140	0.938150	1.051790	1.404300	0.933050	0.449920	0.210650	0.032120	-0.162160	-0.736060	-0.334100	0.228700	1.195010	1.041610	0.017980	-0.788900	-1.408450	-0.559510	0.407230	1.085510	0.735530	-0.448890	-0.826730	-0.416470	0.251530	0.480060	0.186880
0.387740	-0.027800	-0.805370	-1.979450	-2.659980	-1.908970	-1.329070	-1.121480	-1.462100	-1.121890	0.659180	2.232820	2.407710	0.993760	0.011070	-0.375820	-0.064500	0.293070	0.427180	0.794840	0.253770	-0.402620	-1.217620	-1.036100	-0.445670	0.077600	0.704920	0.060880	-0.608720	-1.626790	-1.659660	0.181410	1.796730	2.390410	1.395980	0.051620	-0.431460
1.260960	1.663960	1.134710	-0.422920	-1.325350	-1.573410	-1.385950	-0.899950	-0.607990	-0.128600	0.264680	0.130610	0.043430	0.229760	0.340960	0.424930	0.183520	-0.153280	-0.455510	-0.668700	-0.184300	0.380840	1.054090	0.816740	0.093690	-0.446370	-0.879070	-0.339300	0.147880	0.548970	0.282890	-0.524060	-0.971820	-0.849150	-0.291600	0.066300	0.138230
-0.161770	-0.091860	-0.113040	0.250470	0.366100	0.516880	0.720140	0.151970	-0.012580	-0.543300	-0.822230	-0.464830	-0.349510	0.056670	0.015730	-0.253440	-0.299290	-0.193530	0.270390	0.557470	0.353960	-0.003320	-0.541770	-0.464970	-0.192610	0.172860	0.468650	0.332830	0.437500	0.267960	0.128530	-0.449410	-0.813800	-0.596610	-0.059080	0.459020	0.361300
-0.850880	-1.128320	-0.719210	0.061050	0.580520	0.404940	-0.161500	-0.082600	-0.049070	0.522810	0.702710	0.397090	0.274150	-0.411650	-0.433420	-0.195990	-0.000600	0.149100	-0.185570	-0.414460	-0.480640	-0.380000	-0.119890	-0.057480	0.050430	-0.153000	-0.245880	-0.383980	-0.776220	-0.693440	-0.362630	0.777080	1.372710	0.874330	-0.153540	-0.948780	-0.782640
-0.098540	0.030550	0.349810	0.465510	0.593380	0.633890	0.883390	1.498380	1.602220	0.606240	-0.714710	-1.778790	-1.650670	-0.541860	-0.011260	0.214640	-0.016460	-0.237300	-0.259470	-0.333540	-0.286860	-0.208020	-0.078490	-0.138690	-0.146190	0.034450	-0.001990	0.214600	0.572660	0.859540	0.988620	-0.016960	-0.961900	-1.171720	-0.622600	0.177980	0.313600
