-0.103310	-0.078760	-0.116050	-0.105840	-0.132190	-0.149130	-0.142640	-0.079220	-0.109300	-0.106940	-0.113410	-0.188680	-0.257150	-0.156070	-0.168010	-0.127520	-0.130380	-0.096970	-0.090400	-0.056360	-0.045700	-0.095090	-0.115300	-0.111720	-0.122010	-0.128050	-0.164680	-0.134900	-0.244170	-0.256080	-0.290330	-0.266400	-0.241290	-0.254490	-0.254090	-0.258220	-0.206370	-0.235820	-0.264890	-0.169670
-0.014730	-0.126240	-0.162500	-0.189760	-0.182280	-0.174960	-0.171360	-0.226000	-0.184050	-0.193910	-0.137430	-0.002040	-0.014460	-0.112360	-0.070830	-0.055650	-0.105610	-0.138560	-0.139740	-0.138950	-0.172460	-0.136740	-0.121280	-0.124860	-0.119600	-0.051740	0.003960	-0.119200	0.008630	0.038120	0.069580	0.022740	0.005090	0.001120	0.004200	-0.060360	-0.060850	-0.027820	0.029470	-0.020770
-0.074210	-0.103240	-0.082820	-0.058390	-0.120440	-0.123820	-0.163890	-0.040680	-0.147630	-0.064350	-0.066610	-0.151010	-0.140260	-0.123520	-0.158290	-0.195980	-0.041690	0.015830	0.018270	-0.029530	0.030580	0.041750	0.048010	0.052380	0.053810	-0.073010	-0.122710	-0.089850	-0.219520	-0.180170	-0.217360	-0.162770	-0.170000	-0.157570	-0.183340	-0.073390	-0.143450	-0.108060	-0.186520	-0.204130
2.883810	3.163650	3.371530	3.425040	2.962070	2.064170	0.992400	-0.058510	0.179810	0.494370	0.855750	1.256420	0.779850	0.417380	0.068110	-0.544280	-1.666450	-1.809970	-1.680450	-1.133960	-0.109140	-0.069470	0.161760	1.193670	2.616220	3.463770	3.926640	4.130920	3.882260	3.342560	2.273650	0.737470	-0.075070	-1.116780	-2.353610	-3.249860	-3.663230	-3.524220	-3.060640	-2.342840
-2.245880	-2.350740	-2.304090	-2.188610	-1.509470	-0.694770	0.056810	1.012820	1.404890	1.837480	1.902300	1.689640	1.296290	0.950710	0.386310	0.092080	0.112970	0.104100	0.117830	0.095920	-0.219010	-0.241980	-0.399950	-0.165310	-0.167900	-0.178130	-0.127530	-0.194510	-0.088250	-0.165880	-0.158050	-0.172330	-0.016490	0.315490	0.343240	0.089300	-0.116350	-0.340120	-0.519040	-0.647830
-0.473060	-0.669090	-0.734270	-0.594880	-0.562370	-0.296990	0.109490	0.521050	0.816700	0.787370	0.702980	0.543390	0.417580	0.186390	-0.003540	-0.001600	0.192090	0.165200	0.133660	-0.086640	-0.036860	-0.006500	0.141200	-0.129450	-0.111280	0.050270	0.105460	0.224840	-0.011100	-0.038250	-0.016690	0.104240	0.020040	-0.459570	-0.487040	-0.140710	0.100210	0.306030	0.412510	0.425850
1.059760	1.221370	1.293270	1.200420	0.998380	0.457860	-0.196220	-1.232040	-1.725480	-1.848910	-1.853710	-1.512300	-1.148350	-0.566610	0.019500	0.140780	-0.268610	-0.230380	-0.416080	-0.246510	-0.252600	-0.460510	-0.643380	-0.344920	-0.109360	-0.178070	-0.112350	-0.136800	0.253140	0.413910	0.417430	0.032890	-0.213270	0.262940	0.172860	-0.277420	-0.538150	-0.704100	-0.686390	-0.497560
1.356660	1.576320	1.434930	0.892610	0.288350	-0.294930	-0.574420	-0.405250	-0.239510	-0.227450	0.010290	-0.129270	-0.484400	-1.074860	-1.462480	-1.518750	-1.273600	-1.329610	-0.977310	-0.812050	-0.468700	0.044940	0.231000	0.562350	0.584680	0.923360	0.953280	0.840890	0.285710	-0.181140	-0.636850	-0.790900	-0.331790	-0.719440	-0.482720	-0.079210	0.155380	0.313760	0.253460	-0.020660
-1.769980	-1.987750	-1.849800	-1.179450	-0.770320	-0.054150	0.277640	0.417370	0.510670	0.601100	0.472980	0.608440	0.860450	0.915090	0.980600	0.618140	0.405140	0.514810	0.311790	0.357920	0.305190	-0.124250	-0.264000	-0.273460	-0.287840	-0.469120	-0.489050	-0.507170	-0.113120	0.216170	0.474610	0.589480	0.428650	0.734660	0.588160	0.545510	0.463230	0.352760	0.353720	0.479330
0.737400	1.019190	1.218180	0.701970	0.702220	0.206540	-0.042720	-0.332760	-0.421940	-0.494940	-0.372870	-0.235180	-0.541980	-0.310060	-0.364660	-0.187020	-0.228330	-0.236630	-0.308020	-0.566840	-0.707870	-0.469870	-0.383620	-0.341050	0.466280	0.776120	1.116770	1.383130	1.193430	0.894250	0.620220	-0.060480	-0.669200	-0.842970	-1.073130	-1.357680	-1.368220	-1.220310	-1.045310	-0.835220
0.942900	1.044390	1.213070	1.462730	0.708700	0.662160	0.071390	-0.581010	-1.040180	-0.894150	-1.019370	-1.030830	-0.661740	-1.082060	-0.594060	-0.616730	-0.769880	-0.836270	-0.466710	-0.111360	-0.018400	-0.197870	-0.460290	0.213510	-0.060850	0.212680	0.061770	-0.113890	-0.092300	-0.008910	-0.168330	-0.008140	0.826100	0.774150	0.887740	0.898430	0.726680	0.442270	0.176160	-0.136400
1.553420	1.798920	1.873250	1.467400	1.387660	0.545320	-0.117070	-0.848780	-0.979520	-1.166450	-0.934190	-0.298900	-0.832720	-0.950390	-1.299110	-1.833310	-2.395440	-2.323530	-2.561690	-2.150850	-1.108230	-0.461410	-0.062480	0.944040	2.575590	3.102660	3.489010	3.277650	2.893290	1.983100	1.115290	-0.458890	-1.063300	-0.754780	-0.821620	-0.351360	0.121720	0.663090	1.044080	1.388780
0.954740	1.341240	1.671380	1.610900	0.990340	0.676380	-0.058240	-0.558120	-0.609410	-0.524420	-0.480210	-0.619910	-0.393170	-0.516310	-0.225150	-0.408980	-0.565600	-0.198170	0.243100	0.380070	0.054480	-0.133250	-0.295530	-0.102170	-0.013330	0.150340	0.337930	0.614430	0.669200	0.875560	0.731540	0.768160	0.604690	0.369810	0.130640	-0.465110	-0.914090	-1.353330	-1.551000	-1.645330
-0.222820	-0.386510	-0.478390	-0.277260	-0.220550	-0.148410	0.024180	-0.256080	-0.686530	-0.693110	-0.808280	-0.710140	-0.321450	0.101610	0.550460	1.086540	1.231910	0.694350	0.419320	0.058130	-0.198040	-0.498230	-0.780240	-0.842550	-1.127210	-1.218400	-1.483180	-1.558050	-1.363460	-1.143500	-0.819710	-0.569570	0.130400	0.237740	0.160860	0.302410	0.442940	0.612300	0.644060	0.593010
-1.701160	-1.740210	-1.604640	-1.531000	-1.078280	-0.495680	-0.065550	0.736060	1.191250	1.116870	1.175340	1.208380	0.652650	0.054490	-0.643170	-1.109480	-1.031300	-0.701930	-0.677970	-0.451730	-0.074510	0.388260	0.855270	0.681170	1.001820	1.125350	1.342680	1.243630	0.912050	0.460960	0.240700	-0.015200	-0.824620	-0.921030	-0.604300	-0.322660	-0.184850	-0.091780	0.007320	0.143700
-0.282500	-0.412890	-0.653950	-0.312480	-0.432360	-0.145700	-0.023090	-0.172590	-0.088770	-0.166330	-0.396810	-0.943920	-0.225720	0.188800	0.866010	1.258060	1.431530	1.521810	1.538840	1.227940	0.523650	-0.166280	-0.736090	-1.023690	-1.960900	-2.250120	-2.421490	-2.084090	-1.542970	-0.722590	-0.428040	0.168110	0.599060	0.576800	0.326000	-0.174830	-0.415970	-0.651870	-0.791520	-1.013480
0.846050	0.120220	-1.098510	-1.975460	-1.636760	-0.685060	-0.801480	-1.916270	-1.518500	-0.061780	2.160400	3.157280	0.176090	-2.592930	-4.176910	-3.064420	0.410630	1.609920	1.678220	0.615130	-0.254660	0.067860	0.372500	1.517760	2.699520	2.961400	1.753110	-1.018360	-2.832530	-2.577700	-1.609930	-0.947760	-1.183910	-2.273440	-2.762570	-2.405570	-1.195140	1.256090	2.288000	1.993690
-0.617110	0.131770	0.981710	1.625600	1.279360	0.558330	0.685990	1.308950	1.438400	1.183220	-0.192820	-1.585030	-1.733340	-1.388600	-0.213820	0.389620	0.133480	-0.085810	-0.537580	-0.486160	-0.358090	-0.242770	-0.078300	0.048760	0.248980	0.069310	-0.112080	-0.477550	-0.282680	0.018670	0.085040	0.192150	-0.090990	0.189350	0.292370	-0.157610	-0.590250	-1.312480	-1.258590	-0.785840
-0.041810	-0.125930	-0.154220	-0.074840	0.187460	0.476950	0.647210	0.780810	0.661650	-0.052830	-0.756800	-1.122480	-0.748000	0.024090	0.220730	0.167820	-0.083590	-0.342010	-0.188540	-0.371560	-0.249970	0.051710	0.154030	0.169800	-0.374000	-0.478860	-0.126900	0.444910	0.347200	-0.303150	-0.695370	-0.602200	0.116390	0.044770	-0.274960	-0.267800	0.038160	1.035440	1.208150	0.818550
-0.037520	-0.282250	-0.437350	-0.535790	-0.627910	-0.602160	-1.165180	-2.036620	-2.026870	-0.976200	0.825070	2.263730	1.640180	0.492700	-0.404010	-0.810280	-0.304990	-0.079710	-0.108660	0.211450	-0.031290	-0.372780	-0.498570	-0.541770	0.502950	0.920490	0.505040	-0.380700	-0.882040	-0.056590	0.630100	0.454410	-0.592550	-1.024010	-0.578750	0.075790	0.229090	-0.658960	-1.052260	-0.951780
0.184280	-0.271010	-1.032900	-1.949170	-1.708360	-1.189360	-0.151110	0.982140	0.945050	0.456860	-0.448150	-1.233010	-0.925570	-0.917040	-0.735950	-0.105070	0.224200	0.742890	0.676440	0.024240	0.032640	0.359920	0.634830	1.095380	0.192830	-0.316470	-0.400490	-0.668260	-0.274080	-1.043280	-1.394270	-0.818870	0.250690	1.192390	1.030180	0.109870	-0.613310	-0.241500	0.123850	0.371940
-0.321170	0.195160	0.948620	1.883000	1.503070	0.860520	-0.088150	-0.825290	-0.198440	0.083900	0.492760	0.493260	-0.202320	-0.116850	-0.178400	-0.514880	-0.437450	-0.548440	-0.269190	0.388960	0.088040	-0.493990	-0.955310	-1.171340	-0.032510	0.675240	0.519310	0.004220	-0.650020	0.020630	0.879220	1.074160	0.315610	-0.765460	-1.236330	-0.647980	0.350820	0.603040	0.480100	-0.033410
-0.075150	-0.101470	0.084190	-0.462320	-0.738640	-1.048740	-1.087600	-0.192430	-0.151930	0.343520	0.327810	-0.171590	-0.327920	-0.546890	-0.233880	0.473310	0.508960	0.105170	-0.489790	-1.290070	-0.850990	0.134310	0.983450	1.309510	0.806730	0.111320	0.064110	0.151010	-0.122960	-0.299620	-1.101240	-1.672750	-1.473870	-0.916640	0.214120	0.658630	0.136660	-0.394550	-0.685920	-0.422660
0.406530	0.252540	-0.326070	-0.557820	-1.204570	-0.837600	-0.670630	-1.153220	-0.574730	-0.851440	0.077880	0.947820	0.523570	-0.065200	-0.623420	-0.689100	-0.049650	0.378800	0.420100	0.815530	0.313230	-0.384600	-1.094060	-0.625790	0.430910	1.290970	0.876670	-1.016880	-1.473290	-1.283210	0.212500	1.754970	1.778300	0.934500	-0.741100	-1.932470	-1.431950	-0.011230	0.879800	0.894720
-0.300960	-0.769060	-0.584730	-0.710690	-0.489340	-0.548410	-1.633490	-1.807680	-1.584580	-0.050780	1.720960	2.055800	0.443650	-1.676340	-3.140360	-2.484530	0.002450	1.559400	1.622020	0.383630	-0.355460	0.346760	1.555420	2.455040	2.900730	1.902550	0.247240	-1.887930	-2.914990	-1.878900	-1.094300	-0.996360	-1.443430	-1.218470	0.124040	1.990140	2.221690	1.201520	0.140090	-0.646070
0.503770	0.681790	0.350670	-0.394650	-1.525000	-1.849920	-1.541820	-0.810030	0.501560	0.674880	0.675480	-0.216200	-1.105060	-0.703040	0.140420	0.956230	0.514170	-0.218260	-0.354130	0.129450	0.362190	-0.248420	-0.947380	-0.814520	0.077050	1.083340	1.310550	0.451680	-0.565700	-0.932570	-0.615780	0.279580	0.603330	-0.068900	-0.887850	-2.039440	-1.780980	-0.770780	-0.025420	0.478870
-0.283440	-0.494570	-0.428900	0.010790	0.501970	0.662610	0.230510	-0.715450	-1.425870	-1.226430	-0.332340	1.071080	1.673740	1.055520	0.370250	-0.253420	-0.216500	-0.289250	-0.781190	-1.122530	-1.086030	-0.421700	-0.044250	0.137890	-0.279060	-0.760660	-0.860010	-0.660320	0.420790	1.044660	1.176390	0.615680	-0.006060	-0.051430	-0.184520	0.065900	0.081580	0.324860	0.463560	0.207040
-0.172700	0.489310	1.090080	1.169440	0.644980	-0.017170	0.117940	1.167980	1.617630	1.005660	-0.461390	-1.923240	-1.861760	-0.993780	-0.509610	-0.268230	-0.229330	0.104070	0.592600	0.634640	0.513020	0.381190	0.562520	0.218270	0.007250	-0.207890	-0.119340	0.420720	-0.361310	-1.055640	-1.464020	-1.252640	-0.469280	-0.108760	0.416310	0.851010	0.754950	0.078960	-0.542960	-0.633510
-0.032210	-0.165170	-0.563190	-0.340830	0.124690	0.585460	0.841310	-0.219880	-0.574930	-0.995890	-0.804590	-0.119380	0.378430	1.356340	1.846110	1.343120	-0.152250	-1.226870	-1.295840	-0.490390	-0.065850	-0.748250	-1.699050	-1.907240	-1.577260	-0.370220	0.425560	0.819710	1.428580	1.104630	0.843170	0.476230	0.015730	0.057990	-0.353780	-1.216960	-1.251620	-0.972520	-0.341450	0.098460
