-0.070560	-0.070560	-0.070560	-0.070570	-0.090170	-0.175670	-0.116440	-0.192770	-0.181010	-0.181440	-0.211070	-0.136190	-0.259310	-0.175730	-0.249670	-0.257630	-0.232940	-0.206500	-0.180690	-0.201440	-0.218880	-0.217840	-0.070560	-0.070560	-0.070590	-0.119850	-0.168350	-0.206530	-0.149260	-0.165090	-0.184640	-0.189150	-0.164850	-0.168790	-0.201720	-0.164810	-0.215120	-0.189370	-0.253140	-0.237710	-0.231310	-0.251150	-0.240710	-0.297430	-0.274010	-0.245460	-0.241010	-0.308760	-0.234640	-0.248570	-0.234050	-0.312150	-0.272820	-0.275780	-0.260880	-0.309680	-0.292430	-0.255290	-0.278710	-0.293490	-0.293060	-0.258190	-0.258760	-0.199380	-0.258560	-0.237050	-0.245140	-0.239440	-0.145500	-0.207180	-0.253810	-0.198400	-0.275030	-0.279910	-0.293630	-0.281370	-0.312400	-0.304550	-0.231910	-0.256050	-0.224920	-0.203810	-0.217460	-0.182720	-0.159380	-0.167750	-0.196550	-0.181040	-0.151320	-0.175510	-0.149230	-0.159630	-0.244600	-0.177110	-0.203410	-0.169040	-0.217870	-0.183430	-0.245080	-0.107920	-0.135460	-0.181570	-0.238960	-0.208810	-0.244830	-0.163990	-0.220730	-0.154640	-0.198210	-0.191680	-0.198210
-0.118120	-0.118120	-0.118120	-0.118150	-0.092860	-0.038370	-0.083960	-0.041980	-0.061160	-0.038900	-0.043220	-0.087630	-0.030720	-0.069730	0.008940	0.046800	-0.002650	-0.015840	-0.061550	-0.040890	-0.021930	-0.012100	-0.118120	-0.118120	-0.118170	-0.094100	-0.044190	-0.039590	-0.066190	-0.040230	0.001440	-0.045440	-0.030370	-0.018790	-0.046950	-0.066930	-0.009320	-0.030000	0.033410	0.011470	-0.035140	-0.019860	-0.066870	0.043710	-0.016500	0.004400	0.007200	0.016720	-0.006060	0.042400	0.001200	0.060120	0.042300	0.023480	-0.042860	0.041330	-0.024770	-0.057360	-0.017850	-0.010940	0.012820	0.045310	0.020900	-0.016380	-0.013190	-0.041970	0.009480	-0.016670	-0.067890	-0.029380	0.006740	0.022010	0.040820	0.003000	0.011210	-0.021010	0.024290	0.051510	-0.016660	-0.038510	0.014210	-0.044420	-0.031100	-0.074680	-0.103990	-0.054860	-0.030680	-0.039340	-0.049110	-0.031060	-0.043700	-0.076930	-0.022980	-0.083850	-0.036860	-0.137680	-0.064230	-0.081440	-0.041190	-0.100840	-0.194690	-0.154750	-0.065900	-0.055260	-0.061970	-0.079660	0.000500	-0.165750	-0.037310	-0.037710	-0.037310
-0.068970	-0.068970	-0.068970	-0.068970	-0.087610	-0.122000	-0.097020	-0.126720	-0.118230	-0.136020	-0.131380	-0.166970	-0.142540	-0.135130	-0.172000	-0.164250	-0.174420	-0.151000	-0.099290	-0.152740	-0.125310	-0.207370	-0.068970	-0.068970	-0.068950	-0.084870	-0.126980	-0.098470	-0.110560	-0.125550	-0.159300	-0.094880	-0.106340	-0.114950	-0.069590	-0.113130	-0.105850	-0.123730	-0.127180	-0.133710	-0.129900	-0.099140	-0.161470	-0.099330	-0.089360	-0.028270	-0.050490	-0.069520	-0.069340	-0.126270	-0.098950	-0.144680	-0.152610	-0.174360	-0.160000	-0.218210	-0.168100	-0.134620	-0.111430	-0.072110	-0.085360	-0.141060	-0.144890	-0.146460	-0.159840	-0.141560	-0.201030	-0.144290	-0.074200	-0.105790	-0.141270	-0.124430	-0.152720	-0.166040	-0.201440	-0.226690	-0.176560	-0.209970	-0.144090	-0.126080	0.004940	0.072960	0.043330	0.056730	0.036280	0.000330	0.005590	0.004280	0.012800	0.001240	0.000150	0.021290	-0.030530	-0.031820	-0.075460	0.053810	-0.020750	-0.081750	-0.107860	-0.154110	0.023740	0.025920	-0.029150	-0.035770	-0.082980	-0.131090	-0.186990	0.001730	-0.135040	-0.114860	-0.135040
0.142870	0.743720	1.043050	1.239500	1.475560	1.892040	2.600610	3.012800	3.373010	3.024650	3.189380	2.633080	1.994160	1.488060	0.709200	0.881240	0.869520	1.057470	-1.570300	-3.361230	-4.901380	-5.503920	-4.963980	-4.474220	-2.975220	-0.616450	1.959350	2.131170	2.760960	2.800920	2.903430	2.772540	2.495600	1.686130	2.057390	1.856950	1.824870	2.484690	2.660880	2.558100	2.330110	1.438520	0.556510	0.281580	-0.553270	-0.803410	-0.807360	-0.082980	0.109760	0.710860	1.179950	2.717510	4.161610	3.571490	2.176010	0.285280	-0.931230	-2.511350	-4.055890	-4.487970	-3.429300	-1.327260	-0.329850	-0.144850	-0.409440	0.135900	0.262350	0.591350	1.221090	2.201860	3.195940	3.646370	4.112680	3.651140	3.504990	2.236700	2.211850	2.990040	3.579130	3.801970	2.975850	2.581390	1.686190	0.414640	-1.626070	-2.460350	-2.124080	-1.372560	0.238630	1.497790	2.745960	3.951390	4.119490	4.110370	2.764960	1.170800	-0.271810	-1.330620	-2.736950	-4.727630	-5.981750	-7.255190	-7.224220	-7.413190	-7.034000	-5.665870	-3.726370	-1.892820	-0.921920	-0.336110	-0.305630
-0.265310	-0.835610	-1.087720	-1.252900	-1.374320	-1.627950	-1.605050	-1.466570	-1.227140	-0.814120	-0.872790	-0.603470	-0.166300	-0.013730	0.126310	0.148230	0.038350	-0.056520	0.751640	1.259140	1.635040	1.753300	1.145400	0.830730	0.243330	-0.824100	-1.713220	-1.411060	-1.357370	-0.795850	-0.542160	-0.430650	-0.274480	0.031330	-0.409590	-0.537170	-0.436840	-0.504230	-0.109590	-0.065470	-0.017140	0.213260	0.239570	-0.020610	0.098660	-0.131460	-0.111940	-0.138710	-0.205690	-0.447650	-0.244130	-0.717290	-0.777230	0.038170	0.280610	0.505590	0.328030	0.286090	0.195500	0.062370	-0.543830	-0.795710	-0.453600	-0.286250	0.149180	-0.009640	0.014750	0.426460	-0.135800	-0.784200	-1.145680	-1.425400	-1.851140	-1.783050	-1.788390	-1.285180	0.440530	1.212190	1.791220	2.194340	2.554750	1.985980	1.185500	0.517910	-0.102380	-0.127280	-0.133270	-0.025690	-0.013280	0.376850	0.334780	-0.113080	0.018960	-0.304010	-0.119330	0.140770	-0.009710	-0.247020	-0.128960	0.104020	0.003610	0.089500	-0.205230	-0.149180	-0.164940	-0.327290	-0.607660	-0.823670	-0.895630	-0.784850	-0.681730
0.206180	0.970120	1.227920	1.561000	1.752870	2.144440	2.287920	2.105740	1.383180	0.825050	0.861520	0.566740	0.171240	-0.175220	-0.263650	0.109240	0.449290	0.350980	-0.992850	-1.964960	-2.508070	-2.685740	-2.118490	-1.699380	-0.697200	0.724200	2.161200	1.783350	1.645020	1.143510	0.933080	0.776020	0.483500	0.137450	0.408460	0.411870	0.125910	0.248570	-0.038910	0.014850	-0.284390	-0.365880	-0.354420	0.058420	0.046070	0.476140	0.780530	0.343260	0.131710	-0.050910	-0.314640	-0.151370	-0.211820	-0.629410	-0.300400	-0.095490	-0.108740	0.027110	0.351800	0.301520	0.315180	0.111530	-0.226930	-0.166640	-0.671000	-0.373420	0.053440	-0.031760	-0.098230	-0.459270	-0.537190	-0.538540	-0.438270	-0.818970	-0.805530	0.061290	0.250630	0.595420	0.562090	0.736200	0.899010	1.206610	1.233080	0.451740	0.263460	0.085750	-0.053590	-0.309870	-0.575670	-0.717320	-0.426450	0.141740	-0.149080	0.033200	0.057950	-0.190790	0.204390	0.363100	0.441960	0.183030	-0.104020	-0.722180	-0.703390	-0.775240	-0.890350	-0.565250	-0.056810	0.517030	0.807870	0.626400	0.399290
-0.363860	-1.149050	-1.290500	-1.805370	-2.057480	-2.489780	-2.786790	-2.614850	-1.671760	-1.002630	-0.792770	-0.330140	-0.073150	0.511460	0.592960	-0.071150	-0.678880	-0.680910	0.644300	1.772030	2.249470	2.319480	1.937770	1.518140	0.392270	-0.833750	-2.275590	-1.722870	-1.302130	-0.916590	-0.905180	-0.922170	-0.657270	-0.599420	-0.539630	-0.492990	-0.523720	-0.536400	-0.427890	-0.666470	-0.144680	0.071480	0.425510	0.343620	0.552560	-0.345400	-0.964830	-0.819500	-0.771770	-0.561780	-0.376320	0.061480	0.386290	0.713840	0.307970	0.129710	0.136910	-0.091290	-0.856630	-0.610030	-0.536750	-0.231250	0.083750	-0.023050	0.638380	0.707120	0.262100	-0.089170	0.468170	0.761580	0.416070	0.282490	0.252920	0.465820	0.851640	-0.285680	-0.787800	-0.729660	-0.360280	-0.587880	-0.808800	-0.654250	-0.523340	0.567640	0.375370	0.212100	0.203160	0.482980	0.626490	0.268780	-0.314440	-0.865200	-0.485630	-0.374570	-0.466650	-0.178670	-0.270210	-0.092700	-0.388190	-0.309700	-0.262380	0.298920	0.332400	0.211590	0.304090	0.140960	-0.212920	-0.763210	-0.869840	-0.684270	-0.366380
0.218250	0.870470	0.852220	1.448560	1.637300	1.955130	2.137040	1.815400	0.860750	0.174020	-0.187700	-0.716490	-0.780320	-1.301890	-1.143660	-0.461250	0.175610	0.293040	-0.353340	-1.030910	-1.122650	-1.045960	-0.761160	-0.360820	0.469070	0.956260	1.603090	0.858820	0.076300	-0.417100	-0.306310	-0.077570	-0.180990	0.170270	-0.013140	0.024690	0.302550	0.167900	0.050100	0.495650	0.005690	-0.256360	-0.818270	-0.994680	-1.437750	-0.442780	0.246130	0.574260	0.904780	0.903810	1.024780	0.373390	0.013820	-0.563820	-0.464320	-0.519540	-0.408500	-0.288910	0.531390	0.316670	0.554620	0.400570	0.106530	0.115440	-0.395810	-0.776980	-0.818240	-0.419370	-0.959350	-0.458320	0.424240	0.823790	1.093790	1.459450	0.779530	1.021760	0.165580	-1.293500	-2.419880	-2.577420	-2.681310	-2.962390	-2.539630	-2.611210	-1.281260	-0.681330	-0.477710	-0.698030	-0.343140	0.454980	1.192880	1.681690	1.407120	1.136470	0.920660	0.421250	-0.187920	-0.697160	-0.489320	-0.456270	0.023680	0.114490	0.294490	0.745280	0.844560	0.750780	0.819920	1.019800	0.713400	0.484920	0.243130
-0.307440	-0.710880	-0.577890	-1.071690	-1.035110	-1.075750	-0.925150	-0.283900	0.594400	1.003600	1.114740	1.232560	1.097160	1.093390	0.444060	0.051110	-0.176590	0.074650	-0.059470	-0.085570	-0.520920	-0.531220	-0.917890	-1.394500	-1.703030	-1.426630	-1.052310	-0.387270	0.426900	0.960120	0.875190	0.784100	0.835530	0.415410	0.489620	0.280890	0.480820	0.643510	0.873240	0.152140	0.548280	0.358520	0.360620	0.291250	0.450650	0.149090	-0.309190	-0.260870	-0.561280	-0.197040	-0.349800	-0.137330	0.057290	0.473240	0.226110	-0.084020	-0.418360	-0.502560	-0.923220	-0.621720	-0.528360	-0.275080	0.094320	0.107320	0.047230	-0.032460	0.329250	0.054300	0.520130	0.404350	0.145620	0.239400	0.057340	-0.489210	-0.385640	-0.552040	-0.609670	0.025460	0.567480	0.594350	0.828540	1.180690	1.151150	1.330780	0.511910	-0.125360	-0.309090	0.077850	-0.128550	-0.511350	-0.796110	-0.903020	-0.816830	-0.656510	-0.355460	-0.095220	0.340250	0.636320	0.718740	0.803030	0.515670	0.021070	-0.108180	-0.555200	-0.753810	-0.734920	-0.971290	-1.100320	-0.782640	-0.493740	-0.458840
0.119620	0.230500	0.080070	0.358380	0.154120	0.034010	-0.066020	-0.508620	-0.794240	-0.831360	-0.667790	-0.595420	-0.433020	-0.188020	0.305000	0.360940	0.011820	-0.151490	-0.162350	-0.061220	0.173140	-0.041110	0.402250	0.756160	0.947970	0.524550	0.295140	0.036140	-0.274170	-0.642650	-0.655260	-0.604310	-0.656300	-0.487530	-0.426340	-0.272590	-0.802080	-0.832610	-0.921850	-0.307270	-0.573430	-0.285040	-0.073040	0.267120	0.242480	-0.271470	-0.185890	-0.296000	-0.050270	-0.432670	-0.235910	0.349830	0.651390	0.679000	0.616300	0.755500	0.706930	0.094390	-0.362590	-0.707980	-0.910990	-0.915830	-0.546460	-0.453830	0.015600	0.540990	0.275360	0.113880	-0.193200	-0.649470	-0.957690	-1.297640	-1.230230	-0.911430	-0.333260	-0.024510	0.463580	0.623810	0.699670	0.901620	0.752880	0.763000	0.668320	0.832610	0.991560	1.207050	1.185280	0.646230	0.336950	0.087720	-0.095890	-0.511750	-0.471030	-0.325010	-0.409420	-0.318830	-0.211920	-0.085190	-0.272730	-0.332250	-0.547770	-0.354330	-0.310230	-0.331770	-0.462990	-0.530970	-0.237140	-0.088640	-0.176100	-0.216670	-0.068620
-0.187610	-0.037610	0.066680	0.076780	0.347400	0.531010	0.492720	0.370560	-0.164810	-0.426270	-0.670770	-0.916140	-0.966650	-1.125900	-1.016820	-0.334200	0.232170	0.336190	0.628580	0.639440	0.538190	0.693910	0.149370	-0.023590	-0.033890	0.068030	-0.006460	-0.055500	-0.422330	-0.553470	-0.517390	-0.609900	-0.543480	-0.442430	-0.495050	-0.642740	-0.263660	-0.227350	0.152180	-0.426100	-0.268800	-0.411900	-0.380980	-0.378330	-0.442140	0.003720	0.281580	0.168500	-0.520050	-0.426020	0.007670	-0.272700	-0.001310	0.378020	0.892790	1.008440	0.253480	-0.046580	-0.138100	0.111220	-0.087670	-0.237880	-0.420280	0.053270	-0.176570	-0.300990	-0.009260	-0.202890	-0.527990	-0.756790	-0.384340	-0.094230	0.028810	-0.146180	-0.316070	0.663620	0.188130	-0.297530	-0.760430	-0.653240	-0.140700	-0.359870	-0.645280	-1.334570	-1.220090	-1.688310	-1.898400	-1.423880	-0.628020	0.494760	1.192660	2.158210	2.157250	1.988820	1.877640	1.342110	0.837540	0.369210	0.347420	-0.133350	0.083650	-0.246420	-0.421380	0.159710	0.254520	0.383500	0.213860	0.108200	-0.059590	-0.126830	-0.269630
-0.013670	-0.351190	-0.399480	-0.621340	-0.828130	-0.911780	-0.550640	0.289610	1.179590	1.671980	1.663530	1.549350	1.390850	1.207170	0.344130	-0.281270	-0.578540	-0.116840	-0.533460	-0.808430	-1.219520	-1.388350	-1.115030	-1.553020	-1.420850	-1.356100	-0.650930	-0.410420	0.255060	0.481190	0.375960	0.842940	0.767970	0.739870	0.710480	0.711620	0.491070	0.417570	0.438340	0.274720	0.316460	0.024530	-0.215510	-0.424310	-0.325250	-0.546690	-0.811020	-0.146670	0.602680	0.916990	0.823180	1.419790	1.353670	1.265770	0.523090	-0.253440	-0.722940	-1.078240	-1.612880	-1.496670	-0.611890	-0.265340	0.687970	0.573760	0.644990	0.063340	-0.104130	-0.143330	0.392320	0.950170	0.909070	1.321620	1.299060	1.338890	1.145890	0.063870	-1.453590	-2.727040	-3.351740	-3.941790	-4.329660	-3.779610	-2.862310	-0.775080	0.642890	1.041770	1.215650	1.209130	1.009280	0.489610	0.392740	-0.507590	-0.535280	-0.310630	-0.448810	-0.111830	-0.560620	-0.579760	-0.387570	0.573110	0.816750	1.227670	1.982680	1.298870	1.385710	0.655370	0.035270	-0.366110	-0.484530	-0.289580	-0.161510
