-0.276900	-0.226680	-0.238770	-0.155790	-0.145740	-0.143380	-0.124750	-0.148350	-0.186090	-0.171340	-0.157210	-0.012020	-0.039650	-0.040250	-0.076930	-0.075810	-0.054480	-0.171570	-0.229380	-0.201140	-0.132510	-0.089600	-0.080430	-0.145850	-0.094060	-0.141450	0.007370	-0.167640	-0.179150	-0.091250	-0.079810	-0.121620	-0.156250	-0.176460	-0.168360
2.429670	2.984400	3.117160	3.135900	2.151870	1.063970	0.189700	-0.036160	-0.365380	-0.176660	-0.044160	0.005820	-0.454520	-1.491960	-2.136860	-3.190760	-3.303750	-2.765290	-2.090920	-1.202320	1.358400	2.539080	3.192330	3.648000	3.660300	3.083860	1.893170	0.061820	-2.371580	-3.158020	-3.707710	-3.925170	-3.575220	-2.733790	-1.679930
-0.975490	-1.214850	-1.530870	-1.436620	-0.724330	0.107400	0.870720	1.035860	1.452200	1.518920	1.456980	0.907250	0.514180	0.346210	0.114990	0.192940	0.047790	-0.112850	-0.255010	-0.374620	-0.435430	-0.180520	0.022620	0.013870	-0.080930	-0.061030	-0.042510	-0.092060	-0.166810	-0.340060	-0.290160	-0.119120	0.019090	0.058730	-0.029710
-0.269010	-0.299900	-0.366980	-0.306210	-0.344740	0.050600	0.067600	0.254690	0.291770	0.319060	0.298390	0.158460	0.035210	-0.244580	-0.158480	-0.195050	-0.344100	-0.426650	-0.377540	-0.321570	-0.604270	-0.524600	-0.319650	-0.147590	0.044160	0.078710	0.370540	0.525600	0.364320	0.076790	0.020860	0.036800	0.103040	-0.020000	-0.102990
0.724100	0.863250	1.021110	0.827550	0.462480	-0.451450	-0.627690	-0.582120	-0.847270	-0.793280	-0.811480	-0.411370	-0.329470	-0.183570	-0.254720	-0.568540	-0.241620	0.009460	0.091940	0.068990	0.590400	0.560330	0.468550	0.480770	0.418240	0.517930	-0.049480	-0.464490	-0.469430	-0.591230	-0.800830	-0.938410	-1.204370	-0.849160	-0.416720
-0.140430	-0.080320	0.024210	0.149570	0.331320	0.393020	-0.011430	-0.807390	-0.792390	-1.142090	-1.035870	-1.109640	-0.780230	-0.265510	-0.099350	0.648130	0.441470	0.411310	0.426380	0.586680	0.105360	-0.331090	-0.870590	-1.147710	-1.279370	-1.568910	-0.921710	-0.201830	0.147230	0.892780	1.206710	1.090090	1.380370	0.914160	0.346730
-0.731390	-0.711710	-0.686790	-0.601490	-0.927590	-0.891160	-0.672210	-0.075020	-0.085480	0.364260	0.449300	0.827690	1.136520	0.817310	0.664360	0.263410	0.280850	0.112400	-0.175900	-0.618100	-0.519000	-0.300100	0.203110	0.230340	0.517810	0.840960	0.376360	-0.279400	-0.408340	-0.699630	-0.811450	-0.518320	-0.783210	-0.428850	-0.056490
0.264100	-0.096640	-0.593000	-0.874860	-0.411720	-0.321020	0.249030	0.473660	0.747530	0.765560	0.822740	0.192330	-0.488770	-0.614510	-0.660210	-0.756150	-0.730390	-0.849240	-0.562970	-0.095890	0.090500	0.262000	-0.097190	0.361960	0.206120	0.257790	0.282760	0.605710	0.449490	0.254430	0.344610	0.085970	0.391080	0.307640	0.247200
0.936930	1.530130	2.000410	2.137590	1.257140	0.115110	-0.756120	-2.007140	-2.777690	-2.860860	-2.763750	-1.809490	-0.666170	0.054460	0.027190	1.066780	0.999710	1.451520	1.187340	0.694140	-0.087860	-1.043910	-0.907200	-1.566330	-0.955690	-1.079260	-0.519080	-0.145590	0.178080	0.204570	-0.404480	-0.368320	-0.696720	-0.500420	-0.551330
-0.645840	-0.838750	-1.076200	-1.169210	-1.182470	-1.498390	-1.493450	-1.595270	-1.607200	-1.256700	-0.864820	-0.882040	-0.348700	0.307070	1.217790	1.177860	0.919460	0.221240	0.133340	0.243570	0.115780	0.052950	-0.878280	0.026080	-0.056980	0.344900	-0.246000	-0.609490	-0.188200	0.705780	1.451060	1.050930	1.381640	1.227480	1.182830
-0.071310	-0.226360	-0.298650	-0.339080	-0.367010	-0.960860	-0.673420	-0.292990	-0.061600	0.139960	0.393520	0.914310	1.264110	1.267240	-0.072370	0.132640	0.511480	0.602900	0.250430	-0.066590	0.059240	-0.225040	-0.010860	-1.025280	-0.677850	-0.528330	-0.316750	0.279730	0.407690	0.394620	0.108630	0.423140	0.049880	0.264960	0.292470
1.215270	1.547610	1.636880	1.525960	0.923950	0.630280	0.252920	-0.658060	-1.150940	-1.275270	-1.415950	-1.514050	-1.419300	-1.505420	-0.631870	-0.301760	-0.759610	-0.452950	0.040290	0.219930	-0.045750	-0.245360	-0.285870	0.313760	0.087200	-0.207570	0.117050	-0.052790	-0.389620	-0.523370	-0.861300	-0.967740	-0.634460	-0.763930	-0.743200
-1.434330	-1.632960	-1.666690	-1.526390	-0.812170	-0.008540	0.234010	0.781220	1.034440	0.916580	0.811990	0.560760	0.088600	0.245380	0.322430	0.064070	0.288990	-0.059320	-0.433990	-0.460120	-0.517690	-0.166950	-0.185970	-0.018920	0.323890	0.574330	0.170380	0.064650	0.312990	0.026670	0.434430	0.207250	0.077360	0.230510	0.204330
0.933730	1.127200	1.261660	1.149580	0.758000	0.334620	0.113290	0.342780	0.649900	0.888740	0.887180	0.916760	0.864740	0.061770	-0.913180	-1.646500	-1.335400	-0.870350	-0.321620	-0.177800	0.247660	0.608470	1.066100	0.355690	-0.321300	-0.325530	-0.110730	-0.027090	-0.367860	-0.520150	-0.794610	-0.298020	-0.500760	-0.760320	-0.591200
0.045720	-0.276760	-0.468210	-0.562140	-1.526460	-1.956610	-2.517430	-1.744820	0.508800	1.585210	1.827480	0.132270	-2.168270	-3.335890	-3.021380	-1.299900	1.004740	2.366840	2.246830	1.574320	1.966340	2.653940	2.842910	1.275630	-1.962940	-2.944680	-3.284140	-2.942860	-2.740950	-2.852460	-1.254290	0.542950	2.199080	2.313610	1.471750
-0.060590	0.010500	-0.171930	-0.182170	0.706310	1.685570	2.502590	1.488400	-0.462030	-1.576690	-1.622290	-0.366170	0.274970	0.191450	-0.405060	-0.889720	-0.659350	-0.175920	0.282690	0.080280	-0.348210	-0.282500	0.098050	0.584140	0.407120	-0.368660	-0.727130	-0.651120	-0.051270	0.322410	0.197890	0.089430	-0.118340	-0.096760	-0.081150
-0.249190	-0.243240	-0.226610	0.028720	0.077450	0.379740	0.435690	0.203640	0.033220	-0.510360	-0.299470	-0.240710	-0.223260	-0.196380	-0.425990	-0.146200	-0.082970	-0.097010	-0.078640	-0.167640	-0.218050	-0.215530	-0.031610	0.450900	0.802910	0.322760	-0.042080	-0.274080	-0.404630	-0.282150	-0.526970	-0.214330	0.297590	0.439480	0.376110
-0.339950	-0.541100	-0.306080	-0.116120	-0.449760	-1.229760	-1.755660	-0.897330	0.358510	1.432170	0.795980	-0.223660	-0.658560	-0.697410	0.307950	0.241530	0.315300	0.279670	-0.178500	0.220170	0.155740	0.264460	0.369910	-0.448600	-0.722130	-0.316510	-0.489710	-0.405980	-0.667370	-0.728290	0.189410	-0.060340	-0.363110	-0.526700	-0.576510
0.783260	0.982180	0.557260	-0.419020	-0.397410	-0.344490	-0.194110	-0.680710	-1.307460	-1.091060	-0.076110	0.962060	1.169370	1.043730	0.025390	0.128160	-0.095990	-0.270380	0.183070	-0.413600	-0.151890	-0.800230	-1.794730	-1.156240	-0.550390	0.503880	1.667450	1.371500	1.259820	0.714820	-0.446850	-0.257690	-0.123480	0.099600	0.307270
-0.678610	-0.345060	0.207670	1.034280	0.007510	-0.755160	-0.793060	0.043850	1.759440	1.723790	0.533540	-0.676400	-1.120630	-0.538710	0.365950	0.041380	-0.314230	-0.735490	-1.144160	-0.591440	-0.270920	0.650770	1.567960	0.889260	0.164520	-0.652600	-1.390660	-0.950820	-0.932780	-0.378630	0.589380	0.503370	0.112830	-0.408000	-0.646000
-0.579380	-1.421100	-1.787660	-1.464090	0.644530	2.098180	2.258890	0.982390	-1.394140	-1.665180	-0.909400	0.155190	0.478500	-0.767080	-1.322500	-0.839550	0.135070	1.052080	0.927020	0.504550	-0.055980	-0.305760	-0.549380	-0.057900	0.339380	0.367270	0.345180	-0.355840	-0.252940	-0.403260	-0.356110	-0.121290	0.182230	0.500510	0.376430
1.123500	1.892140	1.801400	0.477150	-2.376120	-4.070640	-3.781970	-2.129020	0.701080	1.569710	0.873560	0.785680	0.558050	1.660600	1.680490	0.731030	-0.127840	-0.788760	-0.410480	-0.722690	-0.948420	-1.995940	-1.623710	-0.548970	1.185910	2.086620	0.954130	0.296240	-1.036410	-0.624590	-0.353530	-0.349660	0.062080	-0.165480	0.053300
-1.085030	-1.263650	-0.826640	0.304150	0.673680	0.219250	-0.559610	-1.323220	-0.749950	0.730540	1.713930	1.617400	0.343650	-0.583500	0.365050	1.214520	0.880100	-0.991650	-2.826040	-1.733670	0.311140	2.300630	1.051430	-0.888800	-1.806770	-1.023570	1.104880	0.521050	0.514240	0.257820	0.767770	1.378970	0.021640	-0.702300	-1.009980
0.397820	0.289520	-0.058960	-0.669950	-0.533910	-0.685600	-0.204320	0.773050	1.069960	1.355590	-0.018710	-0.531490	0.199670	0.306390	-0.456430	-1.498090	-1.319430	0.528240	1.783280	0.444690	-0.976240	-2.274420	-1.220240	0.078000	0.814470	1.387610	0.054220	0.351350	-0.222250	-0.274070	0.261290	-0.602200	-0.119110	-0.069800	-0.021290
-0.149120	-0.235720	-0.238910	-0.232070	-1.063470	-1.095840	-1.076690	-1.318310	-0.707620	-0.833010	-0.100180	0.723610	0.103190	0.016960	0.271490	0.654070	0.736070	-0.010510	-0.525820	0.076140	0.378910	-0.056330	-0.572720	-0.320040	0.291620	0.357860	0.198830	-0.672530	-0.814160	-0.740160	-0.911810	0.178540	0.639950	0.751940	0.589900
-0.180990	0.071460	0.272330	0.471690	1.145180	1.358090	1.215220	0.778650	-0.397070	-0.781080	-0.638750	-0.678000	-0.204580	-0.031230	0.057110	0.144690	-0.041010	-0.616220	-0.952560	-0.769830	-0.354500	1.040110	1.161540	0.458690	-0.055780	-0.875890	-0.424070	-0.186880	0.016140	0.382080	0.361280	-0.141240	-0.681450	-0.784790	-0.601360
0.486680	0.392430	0.126660	-0.662260	-1.142110	-1.160550	-0.890490	0.448470	1.413930	1.453500	0.438050	-1.333300	-1.660100	-1.518100	-1.221980	-0.937470	-0.506790	1.136430	2.225950	1.690880	0.233760	-1.225720	-0.819520	-0.130910	-0.339470	-0.394570	-0.780570	0.284780	0.620440	-0.288680	-0.786780	-0.921950	-0.002510	0.596610	0.440450
