-0.084100	-0.129030	-0.206460	-0.136880	-0.084540	-0.150700	-0.170900	-0.129530	-0.125470	-0.023140	-0.164220	-0.146870	0.020230	-0.009720	-0.076050	-0.100390	-0.027120	-0.011930	-0.099690	-0.066820	-0.111620	-0.144310	-0.170780	-0.153440	-0.134640	-0.148030	-0.199060	-0.198800	-0.117440	-0.017320	-0.242030	-0.319650	-0.299970	-0.233340	-0.270530	-0.202620	-0.266680	-0.202800	-0.221710	-0.266870	-0.125340	-0.136460	-0.102720	-0.106070	-0.196270	-0.167230	-0.134820	-0.079360	-0.156920	-0.114970	-0.105400	-0.072500	-0.122570	-0.134380	-0.110040	-0.183370	-0.250830	-0.138170	-0.085080	-0.136340	-0.094910	-0.117600	-0.030340	-0.063730	-0.130680	-0.072000	-0.085760	-0.159010	-0.137550	-0.039550	-0.219620	-0.168070	-0.103060	-0.138970	-0.172930	-0.188020	-0.203350	-0.216060	-0.201950	-0.082410	-0.084330	-0.172210	-0.049480	-0.195600	-0.181530	-0.097090	-0.133570	-0.207980	-0.270730	-0.063810	-0.068040	-0.092950	-0.129050	-0.162130	-0.099370	-0.029510	-0.104110	-0.153180	-0.057520	-0.107770	-0.231100	-0.089630	-0.081190	-0.129880	-0.107920	-0.213040	-0.068410	-0.095710	-0.166990	-0.119740	-0.015490	-0.142680	-0.103920	-0.136150	-0.111580	-0.073130	-0.108730	-0.164050	-0.142140
-0.110700	-0.099060	-0.048470	-0.086950	-0.110160	-0.093680	-0.078950	-0.091460	-0.069210	-0.166840	-0.077950	-0.061700	-0.224900	-0.139600	-0.080510	-0.062430	-0.118160	-0.172980	-0.040130	-0.074150	-0.105420	-0.078240	-0.027990	-0.019750	-0.096410	-0.040300	-0.001890	-0.078040	-0.040450	-0.127670	0.049560	0.070900	0.054720	-0.033540	0.010290	-0.042180	0.001760	-0.035430	-0.026000	-0.000440	-0.075480	-0.098840	-0.131750	-0.125190	-0.045210	-0.027340	-0.062430	-0.102100	-0.024170	-0.024210	-0.031950	-0.089460	-0.035050	-0.014040	-0.112330	-0.005340	0.033450	-0.059280	-0.090720	-0.075960	-0.080770	-0.055810	-0.150920	-0.078470	-0.094980	-0.047160	-0.129560	-0.040520	-0.133550	-0.157930	0.015570	-0.053590	-0.102890	-0.139270	-0.142410	-0.100510	-0.064770	-0.060270	-0.059420	-0.105250	-0.147040	-0.006400	-0.156460	-0.047840	-0.074420	-0.133610	-0.063640	-0.021790	0.015070	-0.086970	-0.139560	-0.084640	-0.097120	-0.064570	-0.100840	-0.232770	-0.145500	-0.121860	-0.170300	-0.098550	-0.060680	-0.119250	-0.138710	-0.025940	-0.089380	-0.012800	-0.081020	-0.121790	0.000290	-0.104190	-0.186880	-0.086900	-0.081770	-0.037360	-0.116980	-0.152870	-0.057040	-0.098410	-0.046940
-0.094670	-0.108160	-0.152000	-0.120150	-0.114160	-0.077040	-0.084920	-0.098810	-0.102970	-0.012890	-0.211890	-0.266170	-0.074380	-0.200300	-0.230920	-0.232510	-0.182350	-0.109830	-0.281590	-0.222120	-0.050650	-0.120140	-0.227650	-0.240070	-0.177930	-0.164820	-0.239840	-0.165220	-0.260750	-0.046120	-0.096970	-0.038480	-0.014890	0.047930	0.051080	0.081650	0.065020	0.034190	0.052370	0.064350	0.033880	0.065580	0.096160	0.099110	0.098650	-0.033690	-0.082890	-0.125640	-0.150990	-0.244580	-0.160200	-0.067300	-0.122340	-0.222860	-0.063680	-0.149420	-0.151670	-0.045300	-0.159770	-0.103370	-0.181640	-0.176160	-0.088620	-0.207090	-0.113930	-0.238400	-0.053420	-0.132390	-0.017270	-0.087720	-0.096530	-0.120210	-0.134620	0.019430	0.030060	-0.003690	-0.061770	-0.079070	-0.029630	-0.098730	-0.091140	-0.220480	-0.111580	-0.144000	-0.099960	-0.148190	-0.214640	-0.205450	-0.172430	-0.177030	-0.140190	-0.172150	-0.138210	-0.230760	-0.138500	0.025710	-0.020150	-0.059710	-0.065660	-0.170250	-0.087990	-0.149770	-0.076460	-0.261610	-0.094970	-0.259280	-0.165290	-0.164310	-0.241980	-0.156190	-0.069280	-0.205730	-0.190200	-0.239900	-0.133130	-0.061310	-0.159150	-0.071670	-0.166850
1.229860	1.408710	1.561430	1.462310	1.836120	2.549200	3.845100	5.299970	6.779240	7.760540	8.059080	7.473280	5.965810	4.514310	2.873140	1.439160	0.340320	-0.155300	-0.615880	-0.725730	-0.784200	-0.897790	-0.900860	-0.894740	-0.518950	2.540360	5.841790	8.610060	10.257060	11.076150	10.623930	8.644660	5.007870	0.313730	-2.153130	-3.687240	-4.331540	-4.396280	-3.634120	-3.115770	-3.244720	-4.312590	-5.260260	-5.152250	-5.441550	-5.095450	-4.271530	-2.699630	-1.090330	-0.328330	-0.766630	-0.892730	-0.422190	-0.325550	0.234430	0.506990	0.250320	0.087390	-0.143090	-0.734720	-0.439480	-0.752100	-0.947360	-1.002600	-0.573200	-0.725370	-0.408400	-0.473430	-0.711240	-0.029330	0.188460	0.384390	0.377940	0.819900	0.771820	0.699610	0.339250	-0.621670	-0.793270	-0.736420	-0.715440	-1.087420	-0.629600	0.000830	-0.190180	-0.154440	-0.633600	-0.964530	-0.361070	-0.095290	-0.379600	0.103580	0.435520	0.526210	0.285780	-0.037560	-0.195170	-0.198630	-0.138150	-0.129180	0.552130	1.576500	1.689300	1.145040	0.586420	0.007980	-0.940650	-1.483560	-2.183190	-1.949590	-0.707610	-0.351840	-0.057960	0.609860	0.384230	0.088330	-0.129080	-0.610890	-0.676460
-1.315620	-1.465120	-1.561260	-1.407690	-1.365640	-1.247030	-1.481160	-1.730310	-1.776450	-1.503690	-1.209450	-0.824680	-0.243080	0.135780	0.348130	0.493060	0.416630	0.224050	0.245260	0.377860	0.340860	0.398730	0.420510	0.372080	0.204330	-0.045600	-0.131840	-0.650450	-0.645880	-0.879490	-0.926870	-0.472220	0.202090	0.565800	0.734880	1.038690	0.964890	0.695900	-0.007560	-0.764330	-0.813890	-0.599690	-0.329800	-0.504070	-0.200920	-0.016850	0.135280	0.064560	-0.135260	-0.104840	0.127430	0.207230	0.020640	0.162790	-0.075390	-0.214110	-0.220120	-0.267350	-0.169290	0.207990	-0.035610	0.204820	0.368310	0.520540	0.490350	0.413290	-0.057790	-0.126370	0.124990	-0.257750	-0.239120	-0.308170	-0.497040	-0.648140	-0.445310	-0.531350	-0.486570	0.149470	0.317720	0.340300	0.443260	0.453990	0.188960	0.018230	0.092530	-0.061310	0.134840	0.340240	-0.113800	-0.292450	-0.024060	0.025400	-0.168030	-0.179100	-0.128180	0.099750	0.001360	-0.119550	-0.262880	-0.380410	-0.465480	-0.567940	-0.523130	-0.545200	-0.310800	-0.248830	0.029660	0.225240	0.414640	0.183620	0.083120	0.264470	0.104440	-0.177040	-0.080700	-0.091050	-0.100890	0.179040	0.064390
1.553150	1.690710	1.730270	1.493870	1.101710	0.728990	0.610680	0.682810	0.613650	0.435420	0.390950	0.238930	0.102260	0.021290	0.244710	0.097190	0.064060	0.002040	-0.214960	-0.370830	-0.236140	-0.303880	-0.047130	0.072660	0.153290	-0.133830	-0.333270	-0.205940	-0.550980	-0.105100	-0.067380	0.007010	0.008740	0.286660	0.207070	0.306810	0.300370	0.332890	0.917040	1.233760	0.564010	0.042080	-0.406070	-0.416090	-0.708550	-1.064780	-1.169570	-0.749150	-0.333040	-0.308340	-0.185600	0.018980	0.265350	0.058540	0.166740	0.267890	0.253440	-0.015430	0.056890	-0.155290	0.262110	0.043000	-0.205540	-0.384070	-0.201680	-0.165950	0.004320	0.159200	0.071580	0.458520	0.314580	0.074830	0.064430	0.110050	-0.025300	0.093420	0.126630	-0.043380	-0.170440	-0.198870	-0.463820	-0.422990	-0.375680	-0.163150	-0.274990	0.139150	0.056640	-0.163790	0.193000	0.194570	0.041070	-0.165930	-0.127310	-0.236430	-0.095200	-0.383690	-0.516220	-0.373390	-0.066430	0.165890	0.181370	0.023470	-0.216910	0.057940	-0.114280	-0.215460	-0.453180	-0.518120	-0.376240	0.070320	0.376680	-0.121240	0.136050	0.239510	0.123080	-0.042410	-0.343060	-0.634230	-0.465200
-1.748960	-1.766400	-1.653520	-1.431660	-0.716460	-0.149300	-0.063030	-0.257790	-0.255980	-0.066660	-0.097290	-0.001780	-0.223270	-0.166760	-0.469080	-0.333600	-0.310590	-0.201860	0.096170	0.230150	-0.149860	-0.105520	-0.677000	-0.942430	-0.777240	-0.486610	-0.250130	-0.239880	0.330380	-0.261380	0.088060	0.130440	0.073790	0.227410	0.438650	0.234250	0.164290	0.178440	-0.589280	-0.913910	-0.227470	-0.050630	-0.030040	-0.204810	-0.107410	0.308030	0.541440	0.189220	0.125820	0.301880	0.092260	-0.273590	-0.658180	-0.476350	-0.401140	-0.491440	-0.527370	0.043170	-0.134940	-0.178840	-0.590440	-0.466610	-0.161180	0.043540	-0.137030	-0.181570	0.043030	-0.194460	-0.392670	-0.738780	-0.454160	0.033370	0.074580	0.148840	0.138660	0.095140	-0.176590	-0.572930	-0.582000	-0.390160	0.149660	-0.191110	0.041050	-0.076290	0.158820	-0.528920	-0.512370	-0.375610	-0.468180	-0.253870	-0.375600	0.069990	0.243530	0.534270	0.133040	0.373160	0.696300	0.417800	-0.113250	-0.410600	-0.408720	-0.202090	0.253230	-0.351390	-0.203850	0.050000	0.230740	0.369210	0.104040	-0.271920	-0.777890	0.036690	-0.284410	-0.127790	-0.184950	-0.064620	0.334510	0.402730	0.207650
1.336380	1.170670	0.873510	0.728990	-0.057400	-0.651440	-0.488810	-0.017910	0.140240	0.048760	0.009940	-0.105180	0.127430	-0.170200	-0.080580	-0.332770	-0.378480	-0.498970	-0.695390	-0.873520	-0.367260	-0.316230	0.346050	0.741840	0.509460	0.651950	0.189400	0.181400	-0.510970	-0.127750	-0.761080	-1.133360	-1.369460	-2.306210	-2.625790	-2.983160	-2.802450	-2.650530	-1.553850	-0.753360	-0.374630	1.040930	2.196800	2.971450	3.048860	2.756890	2.069010	1.632040	0.493670	-0.461690	-0.452920	-0.170390	0.254430	0.102880	0.102530	0.202450	0.482040	-0.096960	0.005100	0.064960	0.305730	0.121360	-0.264950	-0.472300	-0.460450	-0.276660	-0.538630	-0.387860	-0.060160	0.316560	-0.021170	-0.477220	-0.262970	-0.437830	-0.272440	-0.240680	0.115900	0.692810	0.712350	0.309300	-0.289150	0.362270	-0.120880	-0.218240	-0.483440	0.269280	0.255800	0.149140	-0.002440	-0.112620	0.286210	-0.211690	-0.494450	-0.755210	-0.273760	-0.396840	-0.786730	-0.441780	0.114070	0.373860	0.617780	0.593840	0.062540	0.720680	0.553490	0.046990	-0.157210	-0.588240	-0.528350	-0.263180	0.246190	-0.559790	-0.288730	-0.401040	-0.128740	-0.025680	-0.230970	-0.029790	0.110020
-1.077330	-0.697870	-0.222370	-0.083250	0.628580	1.217400	1.070490	0.431980	0.215770	0.124770	0.064700	-0.005190	-0.294020	-0.015430	0.029370	0.401370	0.357360	0.567620	0.848630	1.061260	0.735030	0.503860	0.073390	-0.316500	-0.335170	-0.760500	-0.750420	-1.012380	-0.630100	-0.575420	-0.148940	0.255090	0.374110	0.903560	1.107830	1.485760	1.078110	0.945240	0.431840	0.177400	0.414140	-0.462510	-1.306060	-1.576610	-1.533450	-1.576500	-1.327170	-1.095950	-0.402040	0.376030	0.384740	0.226710	0.064330	-0.080620	-0.134360	-0.339310	-0.685230	-0.228720	-0.171440	-0.134110	-0.083770	0.143270	0.324380	0.479330	0.529870	0.312570	0.343850	0.306180	0.028670	-0.399690	-0.118760	0.120070	-0.056260	0.076100	-0.108580	-0.075820	-0.129980	-0.348550	-0.395640	-0.049380	0.229000	-0.234930	0.233370	0.257920	0.267570	-0.139870	-0.084880	0.122850	0.225830	-0.091000	-0.591650	-0.333370	-0.066560	-0.093500	-0.152990	-0.018540	0.420990	0.331530	-0.178190	-0.252990	-0.759500	-0.836190	-0.635760	-0.752980	-0.692880	-0.161760	0.213180	0.483150	0.561390	0.288730	0.061620	0.182030	0.221360	-0.154110	-0.380980	-0.406300	-0.338950	-0.565110	-0.510800
0.413240	-0.111270	-0.667850	-0.831820	-1.295380	-1.764650	-1.434470	-0.746040	-0.542840	-0.140840	0.007320	0.224040	0.254980	0.005200	-0.077290	-0.132640	-0.111710	-0.284920	-0.376230	-0.451310	-0.315560	-0.306150	-0.404460	-0.071910	0.183430	-0.352100	-0.487440	-0.355490	-0.465120	-0.922930	-0.871720	-0.754920	0.003320	0.899860	0.973940	1.077280	1.484490	1.447950	0.913600	0.293240	-0.849490	-0.775290	-0.607070	-0.895740	-0.671260	-0.153310	0.174220	0.210230	0.243030	-0.154920	-0.072810	0.018950	-0.375890	-0.136120	-0.007130	0.119900	0.428800	0.132470	-0.001320	-0.166170	-0.226280	-0.430390	-0.438790	-0.434600	-0.623960	-0.183700	-0.005910	-0.200070	0.067530	0.172700	-0.075870	-0.175220	-0.014160	-0.137890	-0.085310	-0.155060	-0.350020	-0.066840	0.032230	-0.155620	0.042470	0.323720	0.093140	-0.077630	0.028770	-0.136900	-0.268020	-0.523240	-0.738600	-0.145280	0.304040	0.258330	-0.018110	0.322500	-0.052440	-0.015190	-0.250930	-0.482040	-0.180560	-0.137330	0.173390	0.606710	0.604460	0.055760	0.398210	0.055760	-0.509740	-0.335910	-0.444940	-0.494040	-0.335240	0.086930	-0.399660	0.539610	0.537100	0.162310	0.340220	0.426500	0.232450
